delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
36702,17294,5132,6297,2693,5693,172075,44530,7101,3045,9703,9568,-169135,-26042,-2880,5370,-2208,4507,-110921,-21932,1573,9508,-8571,-6403,-124473,-33092,-4919,-435,-7868,-6684,-136962,-27879,-1652,-1434,-9395,-6921,difficult
1721777,195605,47662,42157,25730,18353,950371,136585,12490,54980,37446,27346,1781867,91302,55363,-36063,-28977,-6209,1810401,176519,20830,5045,1743,-9949,394837,38185,46588,33062,7109,1098,-901483,-69926,17908,-53336,-26740,-20913,easy
82546,56060,7152,11974,10902,10031,12520,7181,2752,5035,6068,8082,30323,7800,-1990,-4096,-1854,-5224,114655,74454,3272,181,-26,-4002,-5524,-3377,-1689,-2691,1392,9588,140649,116637,18008,34360,19825,7432,difficult
178321,26531,13253,10047,9448,5399,341703,296311,37918,41995,28215,34077,-82686,-246181,-27745,-33266,-17029,-27142,-301038,-265749,-12284,-16255,-7856,-24074,68565,-292946,-31316,-39936,-24421,-32554,-338369,-274244,-27314,-38336,-25762,-30941,easy
58036,19529,4319,2688,2979,2221,37326,18170,3984,7707,7691,5610,87324,9110,-1488,-4018,-4812,-3378,33638,12411,499,-6178,-5864,-4963,-25390,-10203,1093,-5659,-1395,-2436,-12734,-5881,1237,-4222,-6776,-2778,difficult
121493,44281,29914,18857,11814,7873,36720,7695,2877,9146,5763,7368,46256,76334,23055,26118,10833,5467,-1310,26879,21857,-5463,-1917,-5595,189427,19330,62624,24671,19102,7284,104717,23800,613,-6484,-3815,-5135,easy
83950,15715,2597,738,732,1464,106662,36957,4185,7552,5036,7229,-81461,-26948,-3184,-6937,-4613,-6605,2466,-15172,2172,-6768,-3846,-4182,40336,-13365,-2107,-6724,-4186,-6249,-52190,-29484,-3235,-6829,-4573,-6024,difficult
691518,99073,14559,14494,5599,10533,48054,32722,21533,3585,5655,6992,765987,110671,-3039,12262,1012,-1178,481368,67058,-10069,26790,-248,5062,1155648,46176,-11285,2548,1825,6088,170851,41499,-3503,2035,-2812,4192,easy
72480,33192,10440,6807,4675,2688,44778,17054,4959,9865,8306,18046,24760,24524,-20,-7666,-5196,-15388,56158,1701,17246,5791,3820,-12889,15505,3488,-3912,-7492,-7873,-17690,14384,34837,8611,-2864,-5277,-15465,difficult
160133,55051,21553,3551,8320,9247,197264,26012,9171,10081,7797,7688,-155114,-3875,-7004,-5215,-6164,-2353,355133,109454,66906,-5873,2761,8807,-158875,-17429,-5113,-6491,-5807,-5316,-189669,28006,-5261,-8540,11300,5098,easy
113680,44638,11555,5484,5235,8585,166621,17485,4552,10626,6889,8517,-115249,23743,4644,-8711,-5268,-5603,-75055,46878,12602,-7651,2059,-350,-147920,1007,4656,-5990,-2292,-4962,126460,36985,6108,1785,-1115,11187,difficult
296632,55881,5436,6209,13511,5260,720815,90577,28124,18466,14703,31871,241726,51609,-18917,-5357,25631,-16422,-708741,-69576,-22780,-17155,-13652,-31178,-650039,-64530,-22012,-14568,-12538,-30812,-579677,-56286,-27045,-11949,-4208,-28031,easy
159134,13405,3787,2708,2855,1924,188908,71994,11302,12677,18377,13727,1585,-59740,-9781,-11772,-16200,-12546,17844,-48238,-6441,-8302,-14129,-10354,-2045,-60438,-9829,-10357,-15233,-12652,-136479,-65939,-4011,-9447,-16528,-11662,difficult
301184,134723,28697,29663,27984,11771,172521,69799,11738,11450,14693,19928,147733,290921,42495,44608,52711,2109,146296,-19159,30842,44724,15150,-5602,382567,33056,-2908,-8421,-4065,-15528,-161946,-45124,-2595,-8059,-10633,-13607,easy
231443,40120,15571,9869,7818,14080,297498,31512,15485,23662,10433,27362,-96363,-4770,-2764,-16432,-6078,-11867,334104,25668,5501,-9830,7052,-6063,-241371,20530,10159,-18623,-6118,-16389,-260592,-6996,-12553,-10286,-5317,-18808,difficult
176441,89974,16372,34359,11198,11838,502798,69626,17191,25888,13133,10159,-465974,-41686,-12302,-20856,-11431,-7783,-279538,-4597,-6949,36886,-1336,13465,-340595,-61162,-15141,-20383,-10112,-6155,-219322,188838,31115,38237,15139,7189,easy
131032,29005,6601,15233,15235,10446,132596,25591,3954,7914,6593,5764,143309,3897,812,24023,15382,9864,-97445,8680,938,12263,27393,13400,41072,19349,10624,-2744,-3481,-1545,-93194,-18270,-1787,-4266,-4728,-2993,difficult
107853,32872,7594,5923,4022,5702,645967,97053,32845,10158,20035,9421,-444668,-88695,-30805,-3934,-18376,-8006,-605696,-76997,-18360,-8604,-18510,-5100,-530794,-55182,-25611,3596,-9033,5118,-571298,-35849,-26228,-7997,-18134,-6889,easy
52744,8402,2277,3385,4872,4289,71890,33981,3720,6369,1934,4369,32289,-22416,-1821,-3818,2072,-1702,-64476,-22855,416,-625,6944,2123,13913,-29266,-2519,-2934,646,-2317,-58310,-27781,-1848,-4558,2090,1575,difficult
20030,13009,6287,13814,4299,4240,154552,17049,2906,4812,3641,4039,-122880,-5871,5844,10934,3075,1462,-141395,-5090,4825,5583,-1869,-72,-143593,-4468,-810,5693,901,43,-130220,-732,3665,13797,526,-628,easy
192370,14547,11044,10018,5215,5739,441247,63490,17229,11854,4674,3926,81084,-50041,-3506,3133,2684,757,-227373,-44107,2763,8127,-2393,4093,-429166,-58096,-16431,-8407,4392,4256,-420054,-43530,-7565,-10198,-2519,-1856,difficult
940104,130180,11521,8376,5507,9635,947288,264184,70109,65835,23787,37065,-58887,-48485,-61532,-41617,-15415,-12176,1188933,-5671,-38360,-59491,-18528,-28088,-492503,-222278,-69512,-65285,-17894,-34441,-666278,-259581,-64949,-63444,-21285,-35015,easy
82809,57680,4662,5296,8674,5370,331862,99695,17705,22481,9043,22859,-257458,-6673,-16441,-12784,18398,-10530,-249586,-69816,-12528,-17597,-7028,-19210,-201168,-15832,-8673,-19143,-5893,-20755,-288001,-75740,-14531,-19216,-6954,-19461,difficult
659102,119396,13918,21368,9811,10228,90622,23988,5103,5489,2919,2226,-66444,52429,23963,56535,4380,4008,-66836,-12379,-2931,-2275,-1580,-623,408048,26484,-892,1724,5346,6166,1999152,315096,15118,7532,19423,22458,easy
130504,50841,16119,27467,45394,12924,1790513,133247,32533,48521,44089,75844,-1459121,-40109,-19202,15704,77719,-58289,-1703735,-112034,-3960,-39964,-13225,-54847,-1767762,-113055,-29221,-35995,-34102,-71113,-1709419,-64427,-13272,-23961,-25172,-67431,difficult
657915,107228,14778,15257,7554,12992,440048,36467,10033,15142,7673,8500,-236239,39652,28720,-2916,-666,13832,120249,103624,-3982,-5637,-233,-231,1258886,163242,-28,22025,5480,8227,-271427,-23475,-5730,-13011,-5057,-3859,easy
209338,58022,6367,6254,3682,2550,41817,19774,8147,21124,6245,10829,227357,-7187,-7899,-17654,-3369,-9613,416461,160842,4081,-8259,379,-4821,5444,7097,1349,-17531,-2806,-9350,20821,-7761,-4650,-16037,-4457,-9332,difficult
46045,19379,8586,2593,2248,3336,48599,14625,7165,8574,3891,4451,-7311,2017,3354,-7868,-3092,-3234,-15668,13653,-3687,-5983,-2139,-2410,8034,6320,-6075,-6351,-3643,-2426,4730,-2974,12091,-3724,2303,3611,easy
39365,17503,6362,3996,2196,3280,234324,117159,4750,12609,9197,11448,-218899,-106819,1443,-4396,-3601,-5388,-189442,-89173,6331,-10037,-7327,-9656,-200234,-108318,13,-9131,-8556,-8061,-171262,-94313,-1338,-10890,-8519,-9567,difficult
438835,60039,11128,27426,9566,15976,909293,191861,24537,45057,32616,20107,609692,-45563,-5927,-36031,-11949,11370,-679902,-126599,-22734,-4989,-25232,-7247,-904136,-182214,-19402,-12744,-26362,-9821,-907487,-172911,-5572,-16759,-28656,-10825,easy
213718,57005,7873,2598,3097,4554,64789,28017,2961,6436,2379,2389,3811,11304,3433,-3230,-868,806,344779,5672,3303,-2425,-487,2064,193870,101400,11276,-3957,3359,3082,53257,-2426,1634,-5742,868,2706,difficult
121735,35725,6644,7413,6091,6764,103997,65808,29539,9735,12050,10060,-98767,-50165,-27316,3185,-2938,-693,44415,14445,-13627,-4869,-7979,-2110,126774,-27232,-28095,-2943,-2076,-6632,-1470,-57380,-22544,-4663,-10843,-3749,easy
464444,52822,11826,9153,4042,6420,239387,23891,8665,4952,4543,7794,-3329,-16779,-4051,-2434,-1484,-5534,1221386,130800,19194,21472,3250,10537,-147972,7768,-4904,-2865,-3405,-4629,-169858,-6066,2406,630,-367,-5871,difficult
36989,17247,4376,4367,4466,6350,88523,36653,7746,6777,2016,2066,-78378,3108,-294,-371,6209,9348,-79875,-33299,-459,1381,5111,8786,-31835,-32722,-6777,-5897,-366,-49,-16049,-14713,-5949,-4752,-1153,-948,easy
717451,98080,9739,8213,7167,9103,209927,65809,17468,20634,17161,9723,-184345,-58804,-14383,-18966,-16163,-8902,710346,183587,-8395,-9418,-4348,9454,1637172,34517,9059,-2903,-3901,2890,-133077,-30215,-17197,-18397,-15565,-5923,difficult
74342,27304,15937,17254,5110,2635,875267,106077,9183,25318,14845,9871,-626512,-96037,-6991,-16276,-4651,-6841,-850590,-66945,-2780,66,-9365,-7807,-854625,-99543,-1622,-17287,-11633,-6780,-871972,-52566,38410,1239,-13290,-7517,easy
183188,35183,2876,4189,3647,6116,828701,171612,31600,17148,7991,12193,-758760,-161489,-29459,-9753,-6484,-9415,-558564,-138517,-26306,-14928,-7341,-10974,-551137,-126053,-29863,-10552,1026,3939,-713590,-119657,-29267,-16603,-4577,-7859,difficult
587874,119079,13085,3668,6923,2985,49241,12655,7852,6571,7428,8565,74774,4905,-2521,-5616,-6486,-6951,5177,-1259,3762,-4440,-5534,-7060,26483,25982,-4590,-3531,-5975,-5989,2048099,396069,24280,1976,15975,-2319,easy
51719,17874,8098,16564,3955,6900,421814,173003,59208,20671,43854,40756,-338725,-150039,-42991,32678,-40611,-26386,-390367,-157322,-53612,-17303,-40761,-37123,-409287,-151040,-56497,-13964,-36835,-33387,-342002,-162115,-51341,-17841,-41388,-38527,difficult
56658,30096,7111,6708,4049,4566,299733,29735,5748,3624,2661,2180,-289688,-6205,-1664,-2412,-1680,-514,-212167,-2200,-1363,1298,-331,-227,-213362,12888,6026,4896,5056,5956,-257083,-3039,2452,8552,2508,4327,easy
218404,144989,76007,90990,45764,30334,371877,105855,12899,9852,7222,9358,150527,418317,276798,338844,169694,98575,-92352,-79211,-8026,-3636,-4126,-6912,-366603,-97685,-6073,-3546,-5716,240,-305466,-84886,-10269,-7112,-5685,-8001,difficult
451870,28534,9632,7885,7122,10233,460610,32744,23408,16948,14273,18635,-73993,-24408,-21386,-15119,-12331,-17993,-371752,-7221,-21715,-12095,-6989,-7245,869793,37806,9733,-197,-4488,-4815,-459010,-23019,-21736,-8843,-4796,-3554,easy
116091,36264,3653,2604,2778,5147,52125,21610,7104,6232,6094,3694,30111,47121,-5581,-4834,-869,-936,97927,30041,-6319,-3897,-4080,840,-45900,-8179,-4151,-4318,-4228,5659,173725,-10367,2247,-1463,-4087,249,difficult
63653,20613,24764,4229,9884,2785,60076,28801,5508,22283,2341,3301,-56656,-18215,7658,-18570,-131,-2742,36249,18061,68916,-11581,32430,5308,12570,-17630,-122,-20882,-1123,-2353,22145,-14969,571,-21185,-1003,-2276,easy
205457,13069,3294,12269,3386,6956,132462,41560,8490,6414,4944,5167,324969,-21930,-1995,20090,593,503,182268,-28318,-3635,1587,-187,9683,-122076,-38309,-7953,-4214,-3818,-2137,-93182,-25409,-7201,5955,-2822,-892,difficult
25627,12983,6999,5988,3940,5803,166822,21706,7050,19005,3529,10237,-81945,814,-1897,-17423,-1819,-8315,-158538,-13593,4336,-11965,1744,-4743,-161336,-18783,-1487,-7488,-971,-2149,-162963,-3332,-1156,-15192,2689,-2529,easy
69098,17308,5758,6756,6146,6290,454474,21799,11985,10667,11344,8763,-381889,-4779,-4672,-8451,-8107,-4083,-301266,-2471,-6797,314,-2137,4027,-426105,-3008,-10317,1388,-6922,-4469,-432243,-7707,-3123,-8895,-3625,-5368,difficult
142165,22001,2571,3587,3799,4371,76613,30815,16761,5048,10523,6539,201061,14788,-14050,-3149,-4992,-1897,-67657,-11643,-16569,-590,-6250,-1980,-72180,-14026,-10527,-2227,-6751,-101,200984,-24376,-15615,120,-8903,-4694,easy
39770,17814,10269,21069,5261,2618,218125,153388,8465,4744,4438,8466,-162477,-146259,-5659,665,-1233,-7383,-128200,-115607,-1382,1177,9861,-3680,-208796,-131824,21549,65423,-1896,-4437,-213947,-148606,-7294,-1965,-3440,-7893,difficult
302925,60280,26622,12163,7478,6566,668531,106293,22665,12834,8517,16004,-306969,-93937,-17248,-9716,-3497,-11568,-7026,7401,-3605,-2846,-2256,-7913,-654102,-93390,-21271,-10527,-5341,-11837,-494327,-4125,57951,20406,6937,-6436,easy
218515,31322,4276,2752,4392,5556,169884,22025,2402,2685,2242,2026,561688,53328,3216,489,7373,12665,-157293,-4323,1800,2150,1132,3397,-119264,-14333,1264,-590,1117,-1278,-90608,2514,1214,-1783,-1024,-664,difficult
114996,54776,8668,15042,7098,6434,136993,45437,12340,8391,8237,4570,39352,16103,-8876,-863,-2439,-2058,37333,32228,1779,10070,5372,8043,-98103,776,-3169,24172,-4201,3515,-66569,-11750,-4423,-6776,-3288,-2045,easy
1127271,202673,94743,42932,26524,35994,783597,129675,61973,55207,51094,21295,-347032,249705,147808,75798,-15755,47307,974089,-60323,61486,-34309,-27737,14290,1391541,205174,-35530,-39962,-8122,12571,-643902,-102563,-42684,-50628,-46666,-15372,difficult
310626,49108,12050,3889,4618,6367,107314,89479,14990,2398,5678,3138,-69049,-68841,-10087,-112,-867,-1011,937814,55159,15315,4951,3963,8512,-3286,-73283,-10111,2175,-2459,5454,-52233,-74521,-6876,-1049,-4877,-40,easy
75519,20344,4386,2754,2000,2452,411852,88018,11747,15616,5403,5310,-380315,-69839,263,-11797,-2356,-1539,-343486,-80315,-7848,-12314,-3800,-1930,-297580,-64043,-11389,-13319,-3177,-3791,-323952,-56499,-10470,-14018,-4280,-4171,difficult
10820,15121,5688,13378,7506,14614,63795,10282,6440,6025,13658,7091,-45558,-3188,-5363,-4092,-6010,-3550,-56320,-2626,5031,1160,-4404,12654,-52541,15972,1905,23105,-8690,12726,-57482,9196,-4583,9237,-5506,8260,easy
57049,26031,2348,2552,1094,2076,52774,35069,6522,3238,2997,1856,50027,27350,-3155,-2057,-2085,474,-16522,-18555,-5979,-2454,-2588,-894,-10900,-25113,-4773,-2027,-2041,-71,-5507,-19834,-2788,3795,-898,1370,difficult
224284,41170,7069,10170,11222,8096,256866,197756,31205,23995,37935,20750,451484,-85119,-10365,4209,3246,8282,-176780,-167421,-28613,-22528,-35885,-19354,-220016,-188127,-30202,-22815,-37053,-20149,-185017,-185679,-27365,-14166,-37162,-19397,easy
36909,124125,24716,29985,9657,5616,193657,30570,7111,6169,3660,5718,-147676,-22052,10681,-1696,-1382,-1741,-166369,183935,6009,11483,26522,4053,-140272,217879,60252,72281,-209,9,-172674,-5544,-6521,13197,-942,-2731,difficult
116934,40059,5374,2710,2940,3023,602222,36017,8965,12458,7545,4645,-441743,-13890,1909,-8230,-3426,-2871,-597695,-520,-3615,-11256,-3384,2623,-435607,13875,-6176,-9149,-5122,-2845,-466109,16703,-6481,-10358,-6488,-3396,easy
177092,28054,23045,29019,12202,20054,768279,179228,15536,29164,13994,17222,-604829,-157801,-10198,-24645,-4293,-14334,-748524,-171583,-500,-19672,4082,45782,-735226,-148576,-5081,65109,-7237,-10734,-276169,-126735,45814,-21372,281,-9386,difficult
