delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
496238,64466,12265,21002,18755,22815,725923,300049,42935,41255,25418,21169,-583525,-249967,-31386,-37938,-22276,-14484,154816,-175725,-22462,-11517,-5095,23756,-260345,-281057,-38162,-11305,7382,-4333,difficult
991752,224509,37717,27446,12210,26912,1438785,628503,75526,111485,53756,106623,-1368890,-606982,-73216,-106116,-50739,-97469,-354192,-580068,-48409,-101616,-48379,-83513,381982,-24933,8198,-44386,-25519,-58152,easy
753500,45569,18755,17602,16695,32683,534543,593763,18280,5922,10063,32582,-408805,-582985,-3665,2201,2956,-18256,1595874,-494769,21494,19165,18600,12558,-530199,-566827,-16405,13674,-1661,6000,difficult
716357,208397,18968,21816,49360,37855,899253,152170,22694,18707,10857,46566,1215212,441188,24031,12529,101436,34826,-881646,-145095,-20863,-12594,-3279,-35726,-882253,-127411,-14345,9392,17353,-25233,easy
377081,112735,14332,8104,7431,16338,340637,25822,6484,11723,2382,9057,-257036,36726,129,-7211,12623,5062,535541,63658,26567,311,2886,12059,-169174,160355,-3153,-3957,-363,4723,difficult
1053526,235139,22850,23966,26664,24459,593557,74691,18203,6984,9097,19154,1754903,479842,21596,43863,22247,20975,-562108,-51716,-10895,-2359,1538,-13145,187112,53217,3240,9442,28916,8084,easy
135011,27556,16473,15545,7256,22782,208667,86727,19108,31727,14470,17034,-19217,-37582,-745,-29877,-7326,-11553,-187604,-68933,2030,5110,-3179,32248,-14147,-70997,-9191,-23780,-11138,-3450,difficult
634715,118136,25924,24063,40364,68298,887418,265295,22901,13446,11204,15595,-117372,-101040,33405,-7324,-3421,4459,38452,-85041,-16925,45036,80026,61674,-679190,-255396,-7411,-5862,10874,91976,easy
85400,33389,7176,6240,13931,16190,365521,135971,19352,18718,21009,25806,-239646,-86857,-17453,-17741,-19906,-21429,-320572,-114179,-6401,-3888,16141,1150,-280146,-106711,-12673,-15805,-17468,-8568,difficult
539371,173910,47980,33139,34330,32661,145682,41600,5465,3669,2470,5864,767619,363781,82697,46805,36044,45450,442939,12560,8390,8260,6180,7173,-29492,20590,36457,33345,53355,27769,easy
1876328,188385,127174,39554,31628,161864,785537,152672,22624,17703,13743,31398,1295059,350374,269923,9103,47330,117628,1506438,-116701,18450,42420,-4005,113345,470875,-126534,25278,14031,10329,160424,difficult
265904,24648,11109,7693,7128,12174,918414,186382,25529,21170,9744,34331,-213433,-137127,-7117,-627,3035,-14171,-858858,-179550,-23012,-20500,-7554,-30064,-885238,-168526,-13131,-19304,-3330,-22235,easy
386077,52180,21414,8894,21741,11286,852605,130557,28552,19465,21338,36976,-323213,-72329,-21096,-14120,-4615,-31749,-788094,-115117,-25782,-13470,-14982,-30708,-288276,-47686,25465,-4123,20806,-14614,difficult
599581,127845,16315,11420,14529,47551,713162,162300,23003,11892,12398,19869,-600640,-98708,-16943,-8094,-6458,-2704,959512,128104,13448,2148,-5610,45514,-699614,-132760,-16570,4530,18460,40237,easy
1059514,121006,57176,21011,28215,22049,465007,75232,8626,18616,11067,19187,1983364,159994,96715,14565,49825,20647,-175238,-44031,20402,-11654,1240,-9170,-24605,21358,28532,4273,378,-2890,difficult
695435,183078,42419,32767,45178,46783,523202,27345,10117,3434,8285,15489,234759,82870,62552,23305,21460,35994,149725,147812,36036,57934,44883,21781,132216,236517,-1682,6761,44336,36106,easy
780407,260873,62262,13318,24729,28982,752579,209530,61621,23221,19338,33646,1424514,521889,120012,9312,29724,37804,-707395,-180341,-58783,-17217,-3154,-26375,-633636,-187520,-59307,-21804,-10397,-25421,difficult
180928,35848,22750,6273,21133,30852,147143,43825,4639,5721,5124,13383,383420,32974,39703,-3940,6292,3941,-139082,-35516,1733,2528,18619,14674,-142982,-21389,12898,3068,23117,33793,easy
401689,105897,13153,13842,20322,34627,445458,231835,12401,31886,31515,41266,421065,-146723,-3700,-23712,-26418,-30069,-315283,-177360,13727,-21351,2661,4084,-237089,-53732,-7770,-9068,-9823,6067,difficult
258611,231560,16033,19800,9849,49891,202648,51542,4778,5239,3276,7462,-90440,2924,4106,8607,-184,4817,200695,421224,25503,31704,11659,41819,57633,115906,4157,3373,8243,80651,easy
741751,75982,27799,12210,24675,28406,1119171,78334,54217,14175,24145,31936,326586,-6309,-25074,-2299,9276,2077,-646458,16537,-2498,3288,4838,8083,-812388,-17283,-51683,-6883,-12524,-20751,difficult
367032,76236,9716,6240,10161,15722,482600,86012,27496,22967,20471,47060,-356426,-48765,-23043,-17256,-19332,-39269,215996,-29301,-10207,-17494,-2366,-18326,-206273,48739,-20090,-15431,-9232,-36419,easy
548916,50851,5695,9817,16871,34473,253981,94201,20912,13790,4868,24127,-160165,21653,-17802,5853,19436,4620,800767,-75020,-17614,-8757,203,-5394,244203,-76684,-10235,-9014,16369,31811,difficult
879843,197223,131947,16808,13394,40528,828245,271765,61080,51392,18472,48505,1202285,181619,291183,-8308,4516,44117,-631237,-254911,-48948,-48099,-17500,-45219,-416253,-150333,-29635,-47346,-2251,-22828,easy
124707,41546,17107,14725,26003,32631,405433,336670,81695,39700,30772,53074,-273029,-268141,-81181,-14911,-17761,-5060,-199219,-299690,-64882,-25244,7434,-28449,-369930,-317540,-47702,-34769,-3980,-27819,difficult
1024376,324271,49046,39404,27819,38069,811745,349066,34572,55875,28026,69664,1100846,53601,-1611,-6220,10176,-10246,-142410,110608,21352,-23755,12727,-28412,-320544,-238595,23681,-19437,-23524,-56127,easy
587965,173729,17429,19604,19756,12432,886520,259165,34272,34910,28591,34494,761770,139401,-7853,11443,-4676,-18641,-806973,-183358,-22491,-28390,-3784,-19464,-850462,-212351,-20184,-28972,-18046,-28082,difficult
359602,97416,20512,6109,10250,6652,1527178,409481,99434,65135,41336,70650,-666108,-145836,-39991,-54939,-13571,-60391,-1430828,-390377,-98114,-60979,-39520,-64773,-1405793,-399981,-98662,-61159,-40167,-66829,easy
41060,46913,14022,18128,25215,53691,373524,25430,16487,7093,15411,24810,-365356,8395,-12680,-1478,1027,7429,-280664,18714,7718,15295,-5806,79866,-351371,37341,-2434,19287,34191,-651,difficult
838964,1078277,106713,49477,59345,69651,578758,213256,39361,22554,7746,24195,-509044,-142294,-36421,-14503,3097,-18304,474968,742263,239670,83939,63956,43430,814695,1995095,-1194,11334,87744,111243,easy
352772,161412,33311,26258,15839,103516,789885,179747,20368,36723,13963,53804,-371626,-4499,52490,-15088,4446,-7919,-739916,-136598,-4302,-23543,-7288,84794,-199796,86092,-9359,7235,8471,72262,difficult
695704,151680,32155,23315,17256,35627,968792,307557,103571,31128,46820,66857,484432,64538,-49094,-8705,-9305,-25936,-714764,-280070,-97644,-24705,-41097,-57857,-588933,-252100,-67510,9971,-38291,-9897,easy
346994,126911,20048,9083,17538,31760,634694,51242,17929,16960,8114,18399,-534519,-23075,-17536,-13626,3067,-13557,-210278,25040,-4426,-5233,6768,17581,-118303,225041,28319,-4772,18437,36058,difficult
261261,71060,13682,8025,10923,38687,822624,88498,32237,15483,14672,16745,-737311,-26144,-18895,-6033,-4284,53129,-778671,-36435,-14380,-4229,601,10577,-168106,10266,-22389,-12111,-7564,2120,easy
252321,60672,5905,9271,14495,47594,1071968,132029,66240,16966,21505,69476,-1024061,-125550,-62046,-9408,-10466,-31215,-577944,-17007,-61542,-1429,4197,10572,-856935,-71513,-57417,-12249,-14762,-45002,difficult
378865,58030,21299,13170,5743,12703,1223564,142650,37541,57753,21191,28643,-811955,-70289,-6048,-45884,-13055,-9348,-925541,-115893,-19907,-55047,-19006,-17219,-796601,-67679,-22770,-32819,-14282,-21254,easy
333361,58927,21696,10926,14694,12822,1139955,349072,38559,28156,22380,63655,-922845,-249724,-22202,-21758,-11777,-52276,-1023204,-284512,477,-13644,-13973,-56212,-473732,-336198,-28864,-16289,2692,-44010,difficult
892523,389510,22833,43444,35779,43412,211657,42317,24425,13338,17280,34456,1017290,734545,9569,99385,49021,25422,1158742,254717,-1048,-543,13016,19001,-133435,52318,-13297,-8523,-6541,-17554,easy
432019,72002,56043,27636,29249,47998,494551,52764,13292,14947,27839,22306,115984,81219,130505,22617,13197,64412,183385,27031,-4189,28094,-8157,5814,-486966,-50537,1938,-12643,-810,6851,difficult
692205,167304,21814,14409,26065,20022,330857,86214,28012,13755,12387,21643,440511,123456,236,-3585,-3041,7169,341525,73776,-1234,3611,26952,-11686,302007,46038,-17596,1935,17124,-345,easy
581430,85090,17470,12570,21737,24487,35345,31922,11509,7313,27137,15540,155930,-1228,-6826,2798,-9602,-4588,1429667,49257,26866,5815,-11008,10462,52658,111475,-2157,7157,4411,20967,difficult
1180149,612527,63596,70997,80192,28090,816001,62407,38493,5599,7098,10044,1171675,314491,38624,49755,16154,25535,-451698,-52252,-21972,33372,8039,2496,372467,1388121,58656,113067,195088,26106,easy
529580,52792,23852,25741,11667,9872,603335,200453,44336,57895,25398,30010,265602,-114325,-5164,-9775,-2435,-13297,-478844,-165310,-21322,-42991,-18280,-24706,-8024,-163347,-34967,-43695,-20479,-22412,difficult
449735,119521,31543,26867,33527,15608,384822,162286,48476,14594,11557,18009,-224461,-135920,-2174,-9967,1556,-10163,408302,90496,-20726,33567,53197,5518,10898,-82871,-27899,13219,11158,-2559,easy
233855,20993,6365,6303,9381,34295,441715,52626,2758,15408,11509,28748,150623,-20110,11191,-9708,1823,12769,-335691,-33956,716,-8415,-7852,-4643,-438513,-40834,-1087,-9191,-354,8516,difficult
1020708,368763,60615,41198,34472,32860,563012,95094,60853,60321,32409,25583,-324474,373813,22255,-30328,12423,915,1636317,513902,32501,3040,19965,35536,61246,-66707,-55470,-30080,-26198,-14620,easy
40855,26510,7309,4794,19938,24672,745431,218561,13011,10265,11059,40502,-694777,-185318,-11105,-8036,-7962,-37022,-681190,-175345,-1819,-4190,-957,-27418,-737762,-215489,-4181,-4188,35557,16950,difficult
475094,162247,26063,19458,14327,17846,859411,35782,27629,20190,24579,30645,111069,1530,-26466,-15305,-20694,-24481,-688990,302994,35554,17238,568,-3824,-575031,74870,-13787,-4128,-10631,-10093,easy
744632,216225,69012,42954,61135,49399,1549612,271334,35953,65972,14387,43134,-938566,270,-12070,-54357,10461,-21722,-1064462,-67465,130706,-17785,18580,9665,-411913,-98133,-19460,3089,111202,30851,difficult
74338,29126,9475,7015,13226,16450,1468827,179626,114279,65518,41088,27399,-1321032,-134096,-108440,-62994,-39289,-18066,-1457814,-170940,-108635,-55561,-25902,-6665,-1404620,-146465,-97338,-56955,-18395,-8117,easy
146214,118669,4957,16093,10264,15099,548565,33603,9265,3706,19230,24313,-181515,189220,-7837,23556,-6597,-5122,-530556,-18797,-6439,2020,-16515,-22476,-494981,84776,1352,11585,-3786,-44,difficult
619498,43933,24009,11662,14828,15858,215372,69719,26603,12951,11016,23529,547237,-40753,29145,-7031,15121,-11183,-125003,-47289,-15068,-3726,-1645,395,790145,10685,-21860,6891,-2039,-12226,easy
661337,132380,23908,22946,16196,61466,346992,73723,29417,33094,9679,13068,-133702,11533,-20544,-18231,-1694,-2387,-77447,-42480,-25922,-21388,-4719,-5987,1154183,206918,29938,9176,25965,153569,difficult
40183,18893,9869,8477,16294,17017,968112,139890,20553,11039,21042,41784,-957360,-115495,-8536,-8216,-6647,-19671,-875244,-111536,-3732,10216,4078,-18774,-951182,-135960,-19785,-9686,-11674,-35855,easy
412795,27881,9102,7429,17318,15987,388411,215179,26970,32998,26302,35739,426841,-188703,-22484,-25716,-18550,-25814,10035,-169530,-12611,-25835,-18898,-22145,-363725,-203660,-18509,-25157,10496,-11298,difficult
155812,23199,7812,6713,14039,21012,429703,172907,22777,9786,6717,11672,-327978,-157098,-17000,-3843,3312,-4480,-123223,-151641,-7397,-4382,11410,12706,-370473,-140386,-20498,-995,7243,19794,easy
709910,134750,26382,19488,25565,55155,718322,169123,26693,34659,28809,34977,996229,125110,-6193,-2634,-11880,-6592,-326647,-108109,22596,-31541,23042,40040,-694817,-120121,-17336,-11339,-20895,27085,difficult
150871,47442,13703,10973,13577,19379,117076,44610,8799,7935,7615,7414,3947,22954,13529,-2821,5251,28,-98345,-18500,3400,16358,15885,26139,195783,4043,-2217,-4423,-3249,9728,easy
37858,15428,3094,5936,9515,16095,506320,77646,26573,14264,24017,34891,-492158,-63913,-25689,-9136,-12424,308,-435011,-54883,-21476,-5674,-12338,-27240,-478218,-67859,-23272,-10175,-18745,-29455,difficult
144511,57752,9594,9198,22182,13326,722512,51879,42661,11703,3617,11282,-673685,-27505,-42145,-6589,4474,-6118,-372641,-1719,-23503,-321,25254,7082,-687677,46844,-33553,-604,25968,5168,easy
533976,116869,14442,9234,4105,13954,546870,190969,52838,66197,17466,58021,-468212,-161015,-44241,-58604,-16679,-51269,792209,89117,-30782,-48903,-9980,-27561,-362678,-150401,-40166,-63381,-13423,-53371,difficult
152233,57019,15781,13315,13119,17951,936731,29953,8583,5582,7923,19859,-732827,-13532,-7467,-4898,-5454,-18592,-816349,105333,29418,28197,21129,21658,-804319,-10603,-357,-100,-87,-8789,easy
1416464,84640,17863,21249,15684,33273,432707,230237,22375,12081,11263,15762,-259017,-114954,-1185,-7594,-2003,-10803,1846776,-125166,292,1443,13993,54054,1363512,-196672,-12644,33655,1273,9283,difficult
263535,109285,42799,13867,22155,22094,1060520,163683,25568,18627,37261,40269,-615942,-91345,27872,-7510,-18736,-11606,-919640,14551,31742,-228,-24312,-17372,-855373,-86401,-7921,-6541,-2271,-25548,easy
228637,35421,13072,12635,12587,40515,902317,25786,16995,7705,5277,16120,-733291,26696,1927,489,7962,45568,-440699,1126,1349,14008,12978,32921,-847051,1082,-15044,293,989,-5305,difficult
182601,62218,49396,12947,15439,18923,550592,182862,30890,22732,30740,38381,-520655,-165255,27895,-11200,-15853,-16468,-485217,-112482,22762,-13874,-5977,-21172,-98102,-84195,4860,-4282,-24074,-20733,easy
1452289,237230,28336,40671,62786,44395,1186746,133099,13089,17335,14781,18365,125372,-73775,8284,19972,27198,-9927,-856267,-95654,8548,-2389,-5487,21998,1527524,481823,28909,52426,122303,66018,difficult
276598,33766,19981,20483,12445,31557,325279,24843,4771,11207,11746,12300,-310992,-5821,4382,12999,-928,23134,82474,16295,20624,7415,1512,17319,82474,16295,20624,7415,1512,17319,easy
1114972,287106,17927,36489,31855,30368,1136359,218225,30196,59861,22724,77472,-515003,38967,-661,-57813,-12211,-67339,1542993,342704,-9768,41250,57670,-5766,-1092150,-175029,-26377,-53554,-18067,-68206,difficult
262512,57031,8968,9942,10679,9860,169508,74117,27197,11613,11055,21423,-115879,-72472,-21823,-5158,-1826,-14546,-148156,-44220,-19798,5047,-5033,-9533,543048,65434,-13066,-4903,5730,-10611,easy
752658,93369,17489,17419,32650,40757,1227939,146485,36295,17526,20669,35087,541982,-35405,-20557,9840,35954,16698,-746081,-10702,-12995,-14031,-15706,-24162,-1221744,-113241,-22866,3871,15695,24475,difficult
722519,95374,11592,14095,10636,8121,299427,55404,12671,11488,10714,13085,-192789,-12556,-7647,-3429,-2245,-9052,1607555,137893,4084,201,10281,4897,-145490,-5427,327,11048,-8270,-10737,easy
348295,106439,12793,15417,20482,31926,168785,79210,33534,20252,34625,33281,223941,37080,-16581,1442,-23060,-25969,422824,52599,-26262,-4188,-20496,16082,-108236,-7992,-19379,-11758,1126,5822,difficult
887491,349648,14263,17898,30978,23928,835168,144256,13902,20455,9076,16064,1225279,822421,5133,1082,16424,37468,-321863,-87645,-3201,5315,36417,-10694,-746447,-118599,-850,-14069,12864,-3183,easy
487224,290854,21240,12316,14008,31913,554271,248772,33312,19879,40515,24970,288590,390778,2808,-11847,-14505,-2180,-182854,-219562,-21317,-11365,-35322,-12125,-306876,-44969,-17707,523,-29694,35133,difficult
108962,33453,3816,4534,6301,9834,426051,122900,17339,11767,11970,16871,-382498,-94233,-12794,-9421,-4809,-7097,-234335,-68280,-11618,-1762,-3417,131,-334433,-105827,-16158,-10517,-8781,-14146,easy
827032,55817,7617,6654,6280,10686,341785,79232,12141,21017,8845,17321,1995503,26643,-226,-5856,4794,555,-293147,-59146,-8209,-20055,-7124,-15046,-246615,-37741,-5137,-17178,-5366,-5415,difficult
232929,51703,7143,3435,5580,11179,747843,63517,32754,31931,20006,35506,-735921,-28818,-24437,-28175,-13595,-24800,-518965,-26611,-25660,-29959,-15012,-24099,-289857,19986,-26737,-27354,-14671,-24083,easy
322248,40245,10775,2382,5514,17117,461717,187357,11173,18547,12482,20904,-300477,-163016,-6205,-17339,-8944,-15627,-406418,-153127,-10124,-17333,-11658,-17857,288488,-125193,15135,-13824,-303,22122,difficult
754885,54189,20706,12873,13553,23049,665148,255413,51349,10135,10895,57017,1398170,-169469,-24482,6451,15609,-21487,-610086,-250924,-49930,-6832,-9969,-55210,-518873,-183278,-17517,8594,2333,-25206,easy
148116,85967,17536,12594,11807,9320,670660,199428,52458,16446,23631,30341,-577679,-45825,-42901,792,-17018,-24829,-636470,-169981,-38311,-14264,-16339,-25674,-353484,-124576,-23553,1917,-2114,-12560,difficult
566895,42057,5503,12848,14785,12876,448483,32883,7075,6885,5066,3218,690998,50750,-162,8599,31015,16807,-393239,-26854,-6631,-5876,-3886,-1021,57478,3625,2078,15166,2027,13187,easy
266417,136912,9215,26330,17483,24000,467769,103700,53028,39690,26022,41729,-296956,-42188,-50693,-17260,-21665,-33126,-210963,34770,-40099,-7337,-16874,-3392,-96138,107054,-40646,-15484,12922,-16670,difficult
202094,33115,16430,9178,21225,42561,438635,52629,26458,22257,26943,30965,-432740,-37923,-21999,-5352,5979,9661,-350992,-5032,-17435,-17971,-16185,10043,74108,-15588,9350,-15913,-6949,15083,easy
620900,66357,29355,9159,8547,16732,397495,69658,11409,13575,11000,26954,713813,10567,25894,-7072,2438,-1754,261832,36450,26537,1527,-1439,-8615,-305431,-56920,1408,-7702,-8357,-20297,difficult
424374,315625,57797,22783,49578,37668,530484,256610,62239,21808,13321,30915,479594,598594,68092,7381,101567,27971,-290999,-172905,-23319,4944,3451,-7899,-506925,-248644,-58099,-9399,3753,186,easy
468756,48368,3668,21534,8036,24531,487363,64911,11953,22090,16788,23618,595830,61819,-4415,40851,1667,29366,-473712,-60118,-9148,-21274,-12294,-7006,-177940,-51331,-11292,-21244,-15629,-19621,difficult
