delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
11212,16011,9363,35711,9847,11292,6137,5182,91164,38326,13284,13068,4819,8207,7512,-842,142664,17465,14610,-12728,1415,-53,-352,-1120,1122,-14809,-8763,-35539,-9237,-9438,-4997,-4656,51500,-141542,-20861,-32274,1326,-23373,-25796,-22811,-3404,-10652,-8260,-9385,-7864,-4645,-278,-3536,difficult
54818,16440,5038,4522,2611,1973,1085,748,101476,-5264,-2793,-2612,-1052,-1586,-825,-534,11107,7475,4796,-2096,-529,-650,-482,-505,-44568,-12261,11664,-2095,2012,3177,206,1073,-90369,-55675,12739,-19736,7589,6868,516,1,523,2541,936,3827,343,688,29,1578,easy
334536,148621,24207,31785,15724,9499,5820,3918,364884,-60946,-14554,28658,1302,4521,-3058,3938,406768,98781,-14241,-2950,17737,-3249,2664,5088,-320722,-141208,-22727,-22751,9086,14605,-2951,-1223,41884,-727490,159727,-239989,313,-8486,-31608,-19801,16435,-8651,-7770,17854,5722,-5615,1150,-6311,difficult
46227,18221,6946,19463,13727,9459,6095,5412,-9998,-1863,2812,-3986,3256,4463,-3059,-2167,52389,45063,1964,-11148,-8866,3330,-637,1108,-7457,-16020,-2943,-3615,-8949,9189,5173,-942,62387,-59846,46926,-61083,-848,-4907,-7162,7533,-12122,-83,-1133,5859,2422,5810,3275,-2050,easy
50271,11983,7622,12535,6359,5258,3215,2846,595459,177199,9544,-2459,-2895,4493,4359,-1356,19388,-3089,8081,4330,14746,5626,3219,-116,173692,13910,-3582,-10276,-2532,-3203,-1283,-1934,-576071,154304,-180288,16999,-1463,-11663,6789,-14606,17641,-17278,1133,-8829,-1140,-4502,1240,-1818,difficult
92503,44884,5646,6858,2413,7908,2012,1194,25322,-20975,2124,-4061,-30,-5116,-1285,679,-39745,26557,10842,-1768,2602,6691,1650,5480,-87011,-41973,-989,302,-1168,-6313,-1295,-494,-65067,-47266,47532,-68530,8718,-11831,2293,2070,2632,-3770,11807,-13004,2935,-2945,4801,-5974,easy
17715,8664,6082,15229,7108,13391,16772,4758,-15985,-7709,-4558,-13823,-6053,-10569,-15027,-2621,66878,4496,-5312,-598,-3428,-11318,-9606,-3376,-485,4836,17981,122539,2767,-2190,5173,5022,82863,-67363,12205,340,-754,23293,13225,123137,2625,6195,-749,9128,5421,14779,-755,8398,difficult
13466,10404,13381,5717,8638,9659,3908,3012,21361,-4446,-12404,2001,-6568,-3666,-3133,-2538,800,26443,2604,-667,17304,-3632,-200,-1319,199392,58813,-6368,38232,-4799,-5642,-653,-88,-20561,198592,30889,32370,15008,-8972,-2668,38899,23872,-22103,34,-2010,2933,-453,1219,1231,easy
85442,123497,14869,10181,9435,8776,2697,2158,54799,-51232,-2621,-4052,-5581,-6532,-2145,-1478,-64197,-101457,-11375,1699,18809,-3245,-1147,150,-75356,-116962,-12140,-6153,-4251,876,3197,1588,-118996,-11159,-50225,-15505,-8754,-765,5751,-7852,24390,-23060,3287,4121,998,4344,1628,1438,difficult
52781,29704,4958,8925,5120,4274,1146,935,-39527,-18960,-906,-4369,1900,674,94,1509,28810,26650,2944,480,-1838,457,3610,336,-46522,-22405,-3639,-8066,-3076,-2428,-345,39,68337,-75332,45610,-49055,3850,-6583,4849,-8546,-3738,-1238,-217,-2885,3516,-3955,-1173,-297,easy
80292,6150,1238,5489,5302,5670,2254,1354,21856,47789,-522,-384,-325,-2315,-1270,285,-74720,-3744,-241,231,-2630,1315,1296,953,-49691,16398,5021,-3631,-3886,-3636,-1422,-616,-96576,25029,-51533,20142,281,5262,615,-3862,-2305,-1256,3630,-4951,2566,-2718,668,-1569,difficult
41245,9993,1863,2669,3552,7108,5446,2317,-34560,3170,-1621,1705,1452,28379,-897,6974,-40596,-5457,98,-177,-1607,-2909,-3047,1168,-38278,-2264,5000,13891,15165,10493,1406,7063,-6036,2318,-8627,3193,1719,4902,-1882,14068,-3059,16772,-31288,13402,-2150,4453,-5806,5895,easy
299336,119766,15848,8197,5820,7882,2420,3594,-238697,-83483,-13584,-4089,-3191,-6058,-1617,-2862,-294127,-117897,-14992,-7492,-2592,-5095,-1407,-2433,-272081,-99108,-9229,1371,5839,409,2804,559,-55430,22046,-34414,18789,-1408,5763,-3403,8863,599,8431,963,5504,210,4211,429,2992,difficult
340220,30447,9108,16287,11445,13669,4695,4422,-272180,8572,-3517,-14010,-7163,-9548,-3055,-3288,-332846,-22887,-572,-11285,4365,-1576,-3004,6277,-326259,-14068,-2230,16908,-2094,-3679,-843,-1588,-60666,6587,-31459,8819,2945,-1658,2725,28193,11528,-6459,7972,-2103,51,2161,9565,-7865,easy
57971,22905,7024,29031,20389,13598,4124,2551,208778,44424,2413,-22973,-13791,-10777,-2485,-395,-18978,-20345,-5026,-25048,-17154,-8485,-2594,-1653,174538,55095,176,-25586,-9946,4115,-675,2234,-227756,193516,-64769,75440,-7439,5202,-2075,-538,-3363,7208,2292,12600,-109,1919,-1258,3887,difficult
30052,29734,14288,11557,6811,10924,5713,4738,96393,-24342,-13707,-10370,-5638,-10268,-5297,-4425,-18810,-25780,-11996,-8541,-5565,-6811,-4567,-3763,118898,62135,-3242,-10079,-4784,-8191,-3330,-3646,-115203,137708,-1438,87915,1711,8754,1829,-1538,73,781,3457,-1380,730,1237,662,117,easy
59912,21760,10318,6116,9465,6701,2519,2568,10099,64548,-7887,-4891,-2466,-3929,-1368,-1302,732489,119197,-4868,23199,1846,3464,4766,4363,-55106,-6756,-7840,4206,8726,1359,6120,-277,722390,-787595,54649,-125953,3019,-2972,28090,-18993,4312,6880,7393,-2105,6134,1354,5665,-4640,difficult
852450,167909,68281,20447,15328,8755,5317,3854,-736966,-111350,-52680,-14055,-9913,-7229,-5039,-3329,-843816,-154720,-63868,-10573,-9486,-1354,-3630,-2414,-838513,-156572,-65199,-11687,-12844,-313,869,-505,-106850,5303,-43370,-1852,-11188,-1331,3482,-1114,427,-3358,5875,1041,1409,4499,915,1909,easy
156019,44017,9981,4887,7277,7267,1525,2302,-84558,-449,10006,6325,-279,-2572,4341,2435,-140517,-35368,-9309,-3952,-6060,-5679,-135,-854,-48746,33319,-4395,-522,29163,1626,1739,5552,-55959,91771,-34919,68687,-19315,4914,-10277,3430,-5781,35223,-3107,7305,-4476,1874,-3289,6406,difficult
65050,74782,14369,8083,6263,3128,2068,1727,-62548,-67527,-13639,-5426,-4410,-1398,-1469,-1018,96714,-48868,-7866,-5664,-2132,-1635,-1695,-1079,305655,30358,13134,10326,3499,9686,5330,5985,159262,208941,18659,79226,5773,21000,-238,15990,2278,5631,-237,11321,-226,7025,-61,7064,easy
82305,19466,5350,9771,8587,4422,3689,3517,197338,47694,8368,-6542,-4102,2469,-1572,-2656,61623,35916,12561,-4193,1570,-590,-2948,-610,76448,-13548,-2551,-8991,-6620,-2049,-2859,-2341,-135715,14825,-11778,-49464,4193,-15112,2349,-4798,5672,-8190,-3059,-1459,-1376,89,2046,-1731,difficult
117926,36933,12470,9299,9400,7889,1495,2137,-98347,-24004,9035,15475,-1291,-2653,6721,4714,83662,4836,-1090,3073,-6216,-4663,-449,-1026,-75452,-17044,-5902,-7019,-8194,-5287,-811,-1146,182009,-159114,28840,-21880,-10125,-4812,-12402,-10092,-4925,-1978,-2010,-624,-7170,-362,-5740,-120,easy
81059,12511,15638,4035,7273,2912,2071,1664,303616,14391,-14143,237,-5761,430,-319,-871,-68505,-6910,-9890,-311,-455,9768,3727,436,-71793,-4081,4424,-518,-3219,15111,6081,1810,-372121,-3288,-21301,2829,4253,14314,-548,-207,5306,-2764,9338,5343,4046,2354,1307,1374,difficult
7893,12037,6680,6149,6914,7713,2343,1565,28663,24191,2210,-2483,-5321,-6319,-1984,-973,2884,-2978,-5228,-939,8995,-5093,293,-236,14556,-4599,-3828,-3908,-3076,-3636,-150,-764,-25779,11672,-27169,-1621,-7438,1400,1544,-2969,14316,-12071,1226,1457,2277,-443,737,-528,easy
283707,45877,11773,17249,8407,6136,2395,2242,-60765,-26231,-9561,-11849,-5554,-4010,-681,-888,-278672,-32797,6024,-8180,12549,1267,318,1682,-267637,-39454,-8916,-12747,2555,2507,858,1640,-217907,11035,-6566,-6657,15585,-14940,3669,-4567,18103,-9994,5277,1240,999,540,2570,-42,difficult
49583,17212,8401,10126,5593,6887,2361,1814,51077,21144,453,-2886,153,-5389,-1678,-888,-46078,-6369,118,-7518,21734,238,1872,756,-5025,-300,21451,-184,13190,9423,10801,7143,-97155,41053,-27513,6069,-335,21333,-4632,7334,21581,-8544,5627,9185,3550,8929,1644,6387,easy
27458,21207,4912,5930,6676,4990,2001,1556,6884,-9828,12808,14406,-1837,4523,4933,1656,137043,6578,-1194,2604,-3204,-1131,-1018,-67,21638,6091,6309,12950,2583,616,77,3462,130159,-115405,16406,-487,-14002,7503,-11802,10346,-1367,5787,-5654,1747,-5951,1095,-1723,3529,difficult
49329,5310,2447,2727,5667,3199,1396,1011,86462,61721,-516,1189,-2357,-991,-975,-785,-31431,14896,640,1605,-3717,-2123,-508,-20,-41119,3525,7674,10834,11191,3319,1725,1877,-117893,-9688,-46825,-11371,1156,7034,416,9229,-1360,14908,-1132,5442,467,2233,765,1897,easy
333174,217375,26401,20871,14234,9599,4502,2692,-247953,-216278,-22866,-20341,-11918,-7925,-3659,-2172,-315305,-215179,-26137,-15608,-12498,-8339,-3353,-1986,-327902,-213551,-17845,-17753,-8551,4678,-1500,-581,-67352,-12597,1099,1628,-3271,8292,4733,-2145,-580,3947,-414,13017,306,1853,186,1405,difficult
213358,10729,11239,10594,7534,12287,4471,4149,-149962,21369,29031,-4433,-5347,-7786,-3157,-3430,-208873,-833,-6871,-7364,6577,-2475,-840,4576,-196265,11659,-8127,-2233,43865,-5498,-803,-985,-58911,12608,-22202,12492,-35902,-1256,-2931,5131,11924,37288,5311,-3023,2317,37,8006,-5561,easy
28056,44279,16065,7553,9024,6837,3171,1129,12480,-36807,-14830,-4066,-7321,-4907,-2610,-631,-21285,-29427,-10799,540,12650,5755,384,2749,-15126,-25638,-3046,6343,-3262,-1015,404,202,-33765,6159,7380,3789,4031,7753,4606,5803,19971,-15912,10662,-6770,2994,20,3380,-2547,difficult
99005,38668,11111,6644,6262,3382,2042,1142,-24651,-3199,-7983,-4629,-5309,-1737,-1259,-673,-93481,-38014,-8353,-4953,-4448,-1557,-1543,-734,-95619,-34754,-9149,-2052,-1654,-209,-1122,-578,-68830,-2138,-34815,3260,-370,-796,-324,2901,861,2794,180,1348,-284,421,-61,156,easy
19952,38759,16637,9336,11962,6508,1600,1692,-10674,-38146,-7844,613,-7608,-5562,-1434,-1356,18472,129,1469,6741,-10059,-3020,383,-847,-17630,-29763,-11033,-6666,-847,10432,-254,-418,29146,-36102,38275,-29892,9313,-12502,6128,-13407,-2451,9212,2542,13452,1817,-637,509,429,difficult
148747,60446,3984,6761,6758,5264,2355,3671,-117685,-49890,-2996,-4753,-4118,-2254,-1545,-3176,-139100,-53758,7996,1259,-4264,-80,-1187,-2594,-137595,-47229,5409,6552,-2821,1272,61,-2777,-21415,1505,-3868,6529,10992,-2587,6012,5293,-146,1443,2174,1352,358,1248,582,-183,easy
97797,24502,8877,9011,12167,3515,1352,1814,-46328,1801,-1196,-6986,-9921,-2008,-642,-1378,-68450,8169,8372,12919,-753,455,803,1690,-70036,-858,8999,-1630,-4412,319,162,350,-22122,-1586,6368,-9027,9568,627,19905,-14549,9168,-3659,2463,-136,1445,-641,3068,-1340,difficult
145205,77640,19269,9292,7744,9278,5760,2392,-25926,-24685,187,-5995,-6641,-4913,-4363,-1180,-132065,-73570,-15879,-3392,-5559,-4553,-1877,-474,-130966,-73746,-17509,-3040,-2888,-1658,-2744,-907,-106139,1099,-48885,-176,-16066,-1630,2603,352,1082,2671,360,2895,2486,-867,706,-433,easy
28129,10291,14437,28574,9075,7732,6039,4637,-4951,9219,-11394,-14141,-5464,-1841,4859,2318,-10185,8366,-2536,34915,-4748,8546,5890,104,-25729,31484,52622,45072,-4728,6674,-656,-3277,-5234,-15544,-853,23118,8858,55158,49056,10157,716,20,10387,-1872,1031,-6546,-2214,-3381,difficult
90265,57173,22767,11996,10915,13852,2782,2352,-83438,-44429,-19983,-9671,-139,-4925,291,1025,-76546,-48877,-21577,2599,-3074,-5554,4346,2522,-54129,-48086,5492,-3901,-7597,-8204,3367,988,6892,22417,-4448,791,-1594,27069,12270,-6500,-2935,-4523,-629,-2650,4055,-979,1497,-1534,easy
86749,28897,4857,4131,6219,6156,3393,3167,63811,-21701,1869,6245,130,-4847,-2648,-2606,-80800,-23609,-368,-2298,-2386,1807,-1668,-711,-80637,-14156,1083,222,-1380,-2253,-770,240,-144611,163,-1908,9453,-2237,1451,-8543,2520,-2516,1006,6654,-4060,980,898,1895,951,difficult
14109,16733,6901,7306,10648,3903,2975,2261,80418,13716,5201,-4539,-9416,-2203,-2485,-1704,-11982,-14973,-6312,-5220,-6163,-2979,-2776,-2086,-6339,-11316,-6283,10140,-5752,3648,-1827,-1334,-92400,5643,-28689,3657,-11513,29,-681,15360,3253,411,-776,6627,-291,949,-382,752,easy
60612,28292,7161,12283,13792,6871,2634,2692,31928,-12044,-4790,-10938,-11452,-5628,-1879,-1853,-54375,-27221,-5929,-9875,-12960,-4883,-1598,-1910,-57622,-19188,-1983,-4492,-7975,-2873,1640,1513,-86303,-3247,-15177,8033,-1139,3946,1063,5383,-1508,4985,745,2010,281,3238,-57,3423,difficult
338061,81145,26267,15279,8953,10988,3245,3090,333431,82372,-17687,34563,10331,1440,2492,454,-181333,-69084,-24041,-11396,-7051,-10122,-2651,-2046,177406,-28056,-23592,-5332,1403,-7922,-1406,1262,-514764,358739,-151456,41028,-6354,449,-45959,6064,-17382,8454,-11562,2200,-5143,1245,-2500,3308,easy
32185,14342,5138,2460,5561,4650,1400,1396,83706,56204,19947,10254,-668,665,2046,-244,-9587,20079,4194,12349,-87,3837,2089,2277,-17794,-9384,8330,-699,9839,807,-501,1651,-93293,-8207,-36125,-29463,-15753,4136,2095,-13048,581,9926,3172,-3030,43,-2590,2521,-626,difficult
33196,17243,4638,2165,2733,2051,686,1167,42855,47254,1964,1756,2431,267,-53,-600,-24807,-7845,4051,19437,23259,8336,2659,1610,-7317,15796,-1434,5748,1930,558,-162,-625,-67662,17490,-55099,23641,2087,-5485,17681,-13689,20828,-21329,8069,-7778,2712,-2821,2210,-2235,easy
21565,21197,2247,5909,4926,2777,2343,959,140689,-9628,300,7426,-971,-299,-1492,-401,323237,57297,26211,15964,2870,7891,3287,1986,-13078,-518,-243,-4058,-2828,-1053,-1720,-323,182548,-336315,66925,-57815,25911,-26454,8538,-20022,3841,-5698,8190,-8944,4779,-5007,2387,-2309,difficult
14209,8022,4964,5435,3904,5728,2388,1638,1547914,1251775,85220,155671,72408,64487,49032,22425,1560603,176802,47492,26125,53297,43359,16880,3362,1743252,150824,58340,31724,46228,14021,2646,-573,12689,182649,-1074973,-25978,-37728,10848,-129546,5599,-19111,-7069,-21128,-29338,-32152,-14234,-19063,-3935,easy
30450,24514,2760,7839,2844,3183,2418,1380,76782,96261,23253,9185,14530,1132,1976,3136,662450,26840,3802,6855,7405,19936,9376,9777,23024,1826,13015,9621,20288,41586,23829,20029,585668,-639426,-69421,-25014,-19451,9213,-2330,2766,-7125,12883,18804,21650,7400,14453,6641,10252,difficult
50377,22699,5881,3883,4656,4488,2519,1832,-23491,-14552,1512,6734,3469,8069,3981,4285,-40396,-14817,-5594,1288,2624,4265,2295,1919,617,-17646,-1363,-2303,166,-2564,-858,-458,-16905,41013,-265,-2829,-7106,4231,-5446,-3591,-845,-2458,-3804,-6829,-1686,-3153,-2366,-2377,easy
84452,36686,4610,5341,2918,2561,913,1015,-80071,-32719,4293,5141,1862,10626,2063,8861,-78602,-35916,-4295,-4608,-2134,-1444,1624,-161,-35810,-8303,8707,1529,772,-749,1101,-125,1469,42792,-3197,27613,-8588,13002,-9749,6137,-3996,2906,-12070,695,-439,-523,-9022,36,difficult
562549,93089,9526,11480,6151,5436,1379,1260,-519815,-79152,-5506,-7836,-1214,-3873,-1050,-1019,-556492,-86799,-8679,-9810,-4242,-3150,-504,-867,-529728,-77152,950,-8544,12988,-262,682,722,-36677,26764,-7647,9647,-3173,9629,-1974,1266,-3028,17230,723,2888,546,1186,152,1589,easy
125870,57460,11078,10217,18175,9536,3197,2454,20534,-7171,-9199,-363,-12489,-8377,-2131,-1671,-124453,-57027,-9935,-6322,-13492,-7635,-2838,-1574,-103688,-12874,-8317,-4076,-8603,-19,-1331,1976,-144987,20765,-49856,44153,-736,1618,-5959,2246,-1003,4889,742,7616,-707,1507,97,3550,difficult
8945,9367,8764,14063,9690,13058,4338,6667,138890,18639,-6614,-8083,-2165,-10780,-3214,-4639,201562,7800,-3035,-12508,-5437,-8342,-72,-5671,-1748,-8054,-7062,-12998,-7970,-9048,-3519,-5536,62672,-203310,-10839,-15854,3579,-4027,-4425,-490,-3272,-2533,2438,-706,3142,-3447,-1032,135,easy
114745,31999,8789,17664,8303,7296,4200,2289,-54662,-2106,-3615,-15986,-5140,-3083,-3885,-1739,-93774,-29576,-87,-7425,-2656,1131,-243,-823,128267,-23136,-7158,-15568,-6300,-3565,-2959,-1866,-39112,222041,-27470,6440,3528,-7071,8561,-8143,2484,-3644,4214,-4696,3642,-2716,916,-1043,difficult
34098,38785,7115,5325,7191,7766,3785,2595,-5002,-26517,1973,3729,-1815,-5069,305,-1314,344523,-19295,14902,7258,-1906,-2912,-1436,-470,-21906,-30334,20207,1645,2156,1305,-2890,-1966,349525,-366429,7222,-11039,12929,5305,3529,-5613,-91,4062,2157,4217,-1741,-1454,844,-1496,easy
148149,26524,3893,10489,3510,4684,4938,2899,98458,-23349,-1940,-8271,-2572,-3018,-4113,-2607,33415,100311,688,243,-1236,-1019,-3054,-1774,104354,79132,29551,35839,15473,17414,-1,600,-65043,70939,123660,-21179,2628,28863,8514,35596,1336,16709,1999,18433,1059,3053,833,2374,difficult
17188,22702,11856,10299,6375,4308,1681,1884,204637,1609,-8645,9542,-1540,-1067,-1310,-1389,-9493,-17420,-10706,-4597,-2013,-3236,-1284,-1520,-11636,-15189,-9054,-3696,765,-38,-56,-963,-214130,-2143,-19029,2231,-2061,1652,-14139,901,-473,2778,-2169,3198,26,1228,-131,557,easy
130565,57569,12415,9490,8600,3860,1501,1322,-108079,-38496,-9874,7890,-5592,1650,1672,1526,-111184,-48794,-8645,-8795,-6475,-92,-950,-670,-119695,-56120,-10832,-8707,-8049,-2506,-822,-595,-3105,-8511,-10298,-7326,1229,-2187,-16685,88,-883,-1574,-1742,-2414,-2622,128,-2196,75,difficult
27617,24628,11378,5411,6773,6328,2080,2015,233332,-14405,-6139,1070,-3784,-3785,-1188,-1604,-19453,-19174,-9080,-2267,-2247,-4223,-1825,-1664,-19589,-19769,-10006,-810,25014,-3041,785,-1263,-252785,-136,-4769,-595,-2941,-926,-3337,1457,1537,27261,-438,1182,-637,2610,-60,401,easy
315453,293317,97727,66102,50051,22207,18728,51552,-186471,-70261,-64851,-28010,-41975,-13353,-15001,-48513,-299880,-276276,-89802,-62796,-44442,-19510,-15035,-50147,-312046,-287661,-94165,-57408,-30049,-11932,-16340,-49562,-113409,-12166,-206015,-11385,-24951,-4363,-34786,5388,-2467,14393,-6157,7578,-34,-1305,-1634,585,difficult
454056,107664,20272,9393,16040,5987,4101,2585,-446148,-101694,-15125,-7496,-7858,-2296,249,1161,-452320,-103021,-16483,-6652,-7178,1160,-551,430,-420568,-67162,-10898,-7335,-13068,-4193,-2988,-2429,-6172,31752,-1327,35859,-1358,5585,844,-683,680,-5890,3456,-5353,-800,-2437,-731,-2859,easy
294094,459161,113380,66131,50151,38027,25889,13032,55838,-403412,-109618,-56901,-37026,-36131,-25202,-12087,-284254,-457327,-107842,-61469,-48223,-36521,-25529,-12666,-285871,-451474,-112662,-61381,-48370,-34018,-25122,-12262,-340092,-1617,-53915,5853,1776,-4820,-4568,88,-11197,-147,-390,2503,-327,407,-579,404,difficult
63840,32026,2764,4119,5602,7433,3287,4648,132418,167,2475,4176,-622,-5092,-2174,-4346,-47710,-29356,-1122,-2836,-4018,-5551,-2716,-4160,-61872,-24572,3403,852,2350,-4337,-2150,-3868,-180128,-14162,-29523,4784,-3597,4525,-7012,3688,-3396,6368,-459,1214,-542,566,186,292,easy
106565,54754,2423,8723,3920,4235,1604,993,-90001,-24303,2956,2797,2688,-2685,784,671,-102278,-50365,2205,-6496,-1979,3524,-618,955,-102746,-49994,605,-3246,4187,-1687,114,347,-12277,-468,-26062,371,-751,-1600,-9293,3250,-4667,6166,6209,-5211,-1402,732,284,-608,difficult
153704,89930,25256,34338,18653,10353,7461,8815,-120246,-26524,-10036,-23850,-12187,-7841,-3748,-7046,-143572,-83496,-23656,-30000,-18073,-9033,-6519,-7531,-130649,-75990,-20121,-25917,-10497,1591,1462,-7320,-23326,12923,-56972,7506,-13620,3535,-6150,4083,-5886,7576,-1192,10624,-2771,7981,-485,211,easy
143040,32354,22571,4089,4124,5312,4354,2674,-140893,-30941,-22210,-3718,-3027,-4658,-3861,-2393,-130988,-26268,-18266,1113,5811,-1425,-3383,-1395,-139761,-27406,-20026,-760,6711,8871,-2953,-1022,9905,-8773,4673,-1138,3944,-1760,4831,-1873,8838,900,3233,10296,478,430,998,373,difficult
