delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
601390,176554,73099,42980,19652,10582,10639,6009,1563934,-59485,-48044,-16354,1302,675,3546,1787,-484129,-165910,-68239,-41323,-15498,-7540,-9162,-5168,-555464,-109224,-48167,-24612,-3287,1372,-3744,-1089,1253279,-130311,-68250,-17961,3757,3873,-926,-3464,-549595,-168049,-72237,-41644,-18085,-9915,-10071,-5588,-2048063,-71335,1808743,-1802874,-106425,56686,-21087,-37738,-20195,20072,-20083,-3987,-24969,16711,6651,-23683,-16800,12211,7044,-21842,-8215,8912,2501,-13788,-12708,5418,2818,-9145,-6955,4079,-2375,-2124,easy
442924,155640,33166,17671,10927,6978,5286,2746,307502,-57456,7138,-14245,-8547,-2253,-3012,-816,112205,352281,14532,6190,-3296,1796,5564,6394,566651,17827,-11426,-11281,-3708,13776,2882,1645,601056,342840,38224,4205,31169,8768,1771,5961,-143533,-50530,8714,35782,-1382,12869,-301,-126,-195297,454446,34405,-744589,409737,-334454,325013,-393370,7394,-25958,49650,-29510,20435,-17471,15486,31577,5251,-412,34877,-32551,4049,11980,-5008,4101,8576,-2682,-1111,-2072,7210,-4749,4316,-6087,difficult
388030,89739,23068,15305,15976,7800,12690,9013,626901,68119,11111,-916,2635,1749,-9113,-6293,82707,215297,64543,-4214,-6820,6012,6647,-74,-150936,-61475,-21925,-11826,-12807,-4627,-10703,-7989,-299182,-12177,-12391,-2626,-7682,-4224,-9573,-6214,-378911,-70051,15424,-6554,-2022,6365,19258,-4795,-544194,-233643,-148246,-79729,147178,-276772,49298,-57874,53432,-86468,9534,27815,-3298,-7612,9200,-3928,-9455,-5987,5125,5660,4263,-10639,403,10589,15760,-17350,1130,28831,6219,-7915,1775,1419,easy
242917,87610,10043,9826,12534,7763,5932,4599,-230934,-70607,2494,-1920,-4227,6304,1931,9225,-219231,-39219,5590,-2107,61,3718,2325,313,-198665,-68897,-4926,-7033,-9035,-3071,-4420,-2453,-72899,32830,15210,-4866,-9095,1480,3590,1654,795164,6023,-677,3910,5596,13504,20272,17468,11703,20566,125766,868063,31388,-29678,101727,-26807,3096,-10516,20136,-15887,-187,-4926,2167,8776,4288,-9096,-60,14691,-2586,-6789,4551,12024,394,-6745,8010,16682,-8912,-2766,4107,15814,difficult
823781,63529,10062,8689,13313,8259,9857,4867,-704756,-52267,-8039,-7120,-11831,-7005,-8644,-4284,-748116,36828,7645,-6289,-8229,2424,-1197,-1863,-803345,-56690,-2668,3325,-4443,-1341,-7301,12221,-80745,-53983,15285,1950,-10970,3684,2354,-263,-252459,-20822,283,4309,-7066,-822,-5053,2059,-43360,-55229,722600,-171714,89095,-93518,2707,33161,15684,-10313,17953,-15002,831,9614,-1375,2359,3602,3786,-6527,3904,9429,-3765,5025,-4506,7447,-6104,9655,-7407,2421,14084,-12484,2322,easy
286020,48708,17233,17304,13336,8062,4405,6615,-79568,42682,-6726,3192,3060,2981,5067,-22,-278979,-40650,-7274,1102,-8619,9078,-306,-251,-183322,-24763,30729,17757,-11616,3442,976,-2881,-72448,17644,-14565,-8416,7595,4292,-248,-3368,661596,36221,12122,-10264,-1319,50,2869,7424,-199411,95657,110874,734044,-83332,15887,42407,18577,-548,38003,-45294,26687,-2090,16655,-26173,-1848,-11679,-2997,19211,-8914,6097,-5636,850,-4242,-5373,1282,-1224,3117,-229,-2630,-487,10792,difficult
203834,35615,6690,19045,6138,10081,4281,5155,-195182,-24797,-160,-3635,-807,-5808,1349,2304,-192171,-25984,-5721,-15907,-901,-2364,7584,-2692,-124679,-20643,24449,-8307,-1411,-941,4545,-2406,-145974,-21873,1439,-14468,-1930,-7747,-1943,-4317,623713,81938,1477,10611,3595,-7222,-2578,-2865,3011,67492,-21295,769687,-1187,5341,-1230,103811,-5561,30170,-23010,38,-12272,7600,-6161,25079,-94,-510,-519,5525,3444,1423,-6806,525,6235,-3039,-6488,-635,-4996,286,-1911,1452,easy
140355,20385,5410,13287,10694,9694,5954,4069,315494,-2681,5918,-9763,-9486,-6418,-4590,-1425,-50701,-10041,349,-8559,-5187,-6750,-3901,-3411,-129654,-11852,11128,4237,7938,-3871,-1154,546,-134650,-15457,-3442,-7130,-9216,-7860,-3513,-2329,269239,-6560,588,-10569,-8207,-6420,-4244,-2640,-366195,-78953,-4996,403889,-7360,-1811,-3605,8897,-5569,10779,-14570,4030,1204,12796,-11367,-3439,4299,13125,-17154,1009,-332,2879,-3989,1440,689,2747,-2359,-731,-1986,3957,-2875,-311,difficult
395381,209307,17235,14064,31978,10587,8500,3537,352400,476126,94424,86273,-830,4906,-1517,6128,1060130,-44952,20637,17010,36106,4268,3594,2525,201044,-25434,28929,86348,8086,6330,6296,15922,242421,-82479,24199,9162,-13917,20060,4865,2630,943822,-78610,36623,26216,8888,7426,8366,4232,707730,-859086,41377,701401,-521078,19518,-57045,3869,-73787,8292,-4730,12424,-69263,69338,-77186,17054,36936,-28020,-22003,22805,-638,2062,13730,-12634,5111,2702,-1431,3501,-3603,13397,-13292,1602,easy
436637,61209,20818,9581,18505,18084,16648,5666,-299001,-49213,-15679,76,-13373,-15521,-15199,-4463,-357050,-44547,30629,19936,-3976,-9900,-9428,-2429,-282145,-31270,-1506,11871,-7196,-8562,-10879,-213,379508,-2677,-9662,2196,-10597,-5246,-10576,1135,-250573,70551,188,10683,-9113,-8076,-4704,3247,-58049,74905,661653,-630081,4666,13277,28593,73228,46308,-32135,-8156,9850,19860,-8065,-9675,8487,9397,-3220,-3401,1484,5621,1338,3316,-2830,5771,-1451,303,5872,2034,2216,1348,2112,difficult
949660,202899,41211,37421,19558,19727,18791,10931,-758018,-181803,-36792,-35495,-16833,-14467,-11223,-7617,-239996,-77233,-16100,-773,2821,-9463,-5235,3924,-831566,-94059,-25162,-35249,-10368,-11546,-15481,-7944,-409201,-63326,8044,-22376,-11435,-9163,-9922,2641,-119159,-113208,-658,41030,-9662,2143,-9960,5132,518022,-591570,422365,290042,104570,-16826,30733,-49882,20692,-9062,33206,-8702,34722,-34476,12873,63406,19654,-13189,-1067,1773,5004,-2083,2383,11306,5988,-10246,5559,-38,11541,-11868,10585,2491,easy
431719,72309,6591,8524,5533,2499,2923,1425,-416589,-57598,1101,1055,170,2404,9158,3314,-426823,-55038,-632,5276,-342,2377,2417,3260,-383251,-60839,34361,16637,5361,10503,1242,1582,-146983,-54451,1781,-4791,-653,121,2231,2081,192438,-26991,1858,-621,-580,3103,5499,1251,-10234,43572,236268,339421,2560,-5801,6388,27460,-1733,34993,-32580,77,4221,11361,-21428,4170,-512,5703,-6014,73,-27,8126,-10382,2982,-6741,-1175,989,3268,-54,-1678,499,-830,difficult
1249173,194882,60241,47459,16447,11206,7410,5929,-400114,-35046,2443,-40801,-5517,-5271,-2763,-3,306768,301335,-39374,12454,43190,15844,10456,5654,-460530,-135285,8298,-31759,-6924,-5819,-3288,-4213,707477,185890,89419,-13340,7702,2740,9617,-1707,-1180425,-150518,-57892,-41141,-11011,-8205,-5587,-4710,706882,-767298,1168007,-1887902,336381,-436620,321175,-336408,-41817,47672,81121,-147311,53255,-44213,18419,-27801,48707,-50114,14626,-18713,21115,-21663,8559,-10945,13219,-13744,12905,-15204,5657,-9867,2506,-3003,easy
79456,38952,10976,2992,4265,4619,3405,1368,-14196,5064,-9027,-654,-1650,-3409,-2998,-925,180251,-8403,-7607,17145,21692,3021,3258,4511,-43299,-31481,-9016,-1875,-1335,277,-1615,-391,32147,-22425,-4445,-1766,-3565,-2256,-1778,80,1807328,63244,16702,21455,7139,6061,2917,5590,194447,-223550,75446,1775181,-13467,-23078,9056,85669,1420,-1409,4571,21147,17799,-19020,109,23221,23342,-23027,-2230,10704,6430,-2744,-2533,8317,6256,-4873,-163,4695,5436,-4902,471,5510,difficult
603642,85565,28023,14169,21561,10665,14171,2001,-479695,-59990,1153,5510,-197,-2133,-8962,-927,557849,44620,65870,69118,65272,2426,9947,4773,-231531,205694,102751,44883,30782,48374,-5854,7066,-124241,-18961,-8569,4959,-15670,-3446,-8783,-571,1045115,52627,68284,86588,17638,10223,-860,2370,1037544,-789380,107290,1169356,104610,161074,-224655,71588,64717,36881,-111320,76853,63608,-24235,-39924,81629,65469,-34490,-46452,33308,4559,45948,-51820,13669,18909,-15801,-2929,7923,5700,2293,-7637,2941,easy
662004,95322,40822,41483,49265,19999,12673,11143,-478120,-40756,-31227,-37055,-44530,-16292,-10978,-8706,416534,-62462,-33955,-33614,-41514,-15928,-10904,-9453,-287037,709,-30957,-10063,-32167,-12406,5540,-6300,-476421,80684,-10848,-20071,-36663,-14308,-6149,-5852,-596445,-68482,-36527,-32713,-44971,-11728,-8822,-8407,894654,-703571,-189384,-120024,-21706,63171,79975,-149166,-2728,2998,20109,-25679,3441,23551,-10008,-12642,3016,9347,-4496,-8308,364,3522,-1902,2580,74,16444,-11689,-2673,-747,3153,448,-2555,difficult
780749,188933,44033,40998,7099,15535,21869,19254,1413474,10691,63586,11831,10608,13737,5139,941,-721894,-110094,-39678,-31723,-5332,-11112,-15852,-14184,-772468,-183587,-42706,-34311,-5596,-11522,-19908,-18130,-602444,-178422,-42966,-35086,-5830,-12733,-19094,-17563,-726543,-151589,-28194,-33410,263,-8521,-19039,-16396,-2135368,-50574,170024,-124099,-120785,-73493,5165,26833,-103264,-3028,-260,14772,-43554,-2588,-775,1676,-15940,-264,-234,6093,-24849,-410,-1211,4212,-20991,-4056,814,55,-15125,-3946,567,1167,easy
602113,72106,16343,6167,7731,9181,4182,2227,-592434,-65255,-6833,2512,-1052,-1657,3630,4641,-278019,-38119,5232,-3764,-4879,-6653,170,216,-131678,961,5020,2365,-2383,8997,3685,2254,-306844,34348,37484,6410,4954,2663,647,5514,-355105,-29073,-9382,-279,-4191,-7936,-2571,-1262,314415,146341,-175166,-48261,27136,39080,33387,-63421,12065,-212,32464,-46866,-6276,6129,4045,-6689,-3827,2496,7337,-9145,-4996,15650,-6334,-10599,-3460,3515,-3038,-3218,-4425,2038,3260,-6776,difficult
366903,97534,14982,19871,7534,10132,7662,6848,424226,26343,-4391,5225,5130,511,-1,-1489,297069,430262,18748,22260,7425,5846,-857,523,-56398,-36540,2166,-9747,-2269,-5616,-4821,-4550,-216817,-78719,-2036,-16365,-6251,-9761,-6962,-6448,1404913,62220,-11035,-6190,4116,-4396,-5106,-4714,-127157,-353467,-160419,1621730,403919,-466802,-42179,140939,23139,-16582,-4202,-8999,17035,-32007,-6618,10175,2295,-9694,-3982,10367,5335,-11462,-4145,5365,-856,-3964,-2141,1856,2012,-5073,-1898,1734,easy
275409,40497,14451,4059,6763,3027,1734,1772,-98514,22571,6306,56870,6833,5338,9154,2012,-265264,-18676,4734,24326,-2577,4200,608,1983,-267829,-21501,15925,1658,-3723,7101,2851,940,-148962,-15777,-11049,-1228,-3739,-1244,-328,-555,-268591,-20756,-1060,3272,1533,1847,3338,2180,-166750,-2565,118867,-119629,-41247,-2825,5724,-4979,-1572,11191,-26974,9989,-32544,-22668,-2886,4500,-9410,-1146,-16,5272,-1138,2901,-8345,3091,-8546,2243,-3179,3666,-29,-1043,-1495,2735,difficult
771475,407265,67235,40646,20090,14888,4993,2846,3182517,-188864,262286,132446,52733,30858,2712,5151,502403,281642,-47332,115749,38773,21579,15160,6073,-225227,-278615,-14759,-23040,-13957,-4209,-2453,-1136,472257,15546,222571,59513,44032,25030,16206,13765,-715226,-380984,-61526,-36840,-18701,-13331,-4657,-2718,-2680114,-727630,697484,-1187483,470506,-560257,294161,-396530,-309618,32573,237330,-284097,-16697,-138789,82553,-96353,-13960,-52730,57989,-62733,-9279,-25788,29239,-38361,12448,-17613,18659,-20863,922,-7209,14901,-16483,easy
812618,114289,28107,23581,19051,17168,24906,20385,-144394,-103023,-23234,-22093,-12408,-14357,-19154,-18632,-557090,-87764,-18315,-19467,-8770,-9308,-21285,-15535,-660409,-72018,-15463,-22697,-15849,-15088,-23067,-17134,-539977,-80463,-21627,-12178,-13403,-3969,-16843,-15093,-702253,-82086,-18781,-20374,-16126,-14005,-23155,-19174,-412696,-103319,120432,-162276,15259,15746,-8445,-1623,4919,2852,-6164,2846,2626,-3230,10519,-8196,3638,-7079,2446,-2723,5049,-5780,11119,-10036,-2131,-1782,6224,-6312,3097,-1599,2041,-4081,difficult
1257297,165900,39432,20342,28797,24384,8426,10070,-154272,-142122,-21439,-4847,-14656,-19172,-876,-4453,-1125296,-154335,-36668,-14120,-8583,-18764,-6650,-8627,-1225143,-155861,17244,-7314,-20019,-2769,5777,-2569,-1111379,-126912,-31001,-14327,-23094,-19394,-5401,-8009,-1050036,-124780,-32631,-16004,-25989,-22006,-7352,-8816,-971024,-99847,113764,61343,-12213,-1526,28949,2132,-15229,53912,-48245,-1630,-9273,6806,-7013,-1677,6073,-11436,-3075,-2895,408,15995,-16625,-2612,-5774,12427,-11178,-1951,-4174,6058,-5440,-807,easy
842223,35092,33019,32487,6954,10039,7827,7907,-411335,209977,-16338,4203,9820,3943,2199,214,-654506,-8727,-16057,-21565,-2503,-7211,-3502,-6216,-824539,-26069,-29578,-32093,-4041,-8676,-5695,-6287,-752119,-14336,-27466,-28062,-5216,-6536,-6083,-5685,-768537,14898,-25286,-29852,-4071,-5515,-6182,-7453,-243171,-170033,72420,-16418,-218704,-17342,11733,29234,281,-13521,2112,2180,-25768,-10528,4031,-1790,-12323,-1538,-1175,1145,-11154,-1465,2140,1021,-5701,-2193,-388,-99,-6430,-71,602,-1768,difficult
1014411,147015,17298,31758,16235,12006,6265,13776,-982760,-132357,-13293,-29862,-11081,-10587,-5232,-12965,-965379,-132103,-13597,-28291,-10626,-10686,-5017,-13340,147021,-87216,-10736,-19379,-8293,-7670,-1470,-11524,-44562,119345,62492,-25977,-6614,-3427,1117,-7827,-554371,-66181,-14669,-28689,-15582,-8228,-5041,-13040,17381,1112400,-191583,-509809,254,44887,206561,-185526,-304,2861,73228,-77161,1571,8912,-6598,-2712,455,2333,1679,-8968,-99,3016,4243,-4801,215,3547,2587,-6158,-375,1816,3697,-5213,easy
160593,29906,11077,10956,5383,4295,4156,2901,345505,12773,5772,-5832,9153,5623,4486,16525,173377,117452,-8288,13696,-193,20428,4541,4783,45676,-20414,-3068,2007,9045,10968,3374,2822,-94400,-76,19974,22600,11715,1427,2711,862,-127876,-17138,-2893,295,9723,2558,74,7579,-172128,-127701,-140076,-33476,104679,-137866,20338,-17062,-14060,5220,23042,-22867,19528,-11689,20593,-22305,-9346,9238,2670,-1992,14805,-9460,-9541,1131,55,-1167,-663,-2637,-11742,-1961,-1960,6717,difficult
45148,52399,8812,5018,3462,3939,2320,2324,1754055,112539,2483,32472,42592,3243,6674,2491,1240022,26182,46861,55231,28267,11047,7041,3820,193071,138042,41657,6452,4209,9702,2255,496,-14179,-30830,-5945,4272,11089,6532,3664,3761,519877,23013,34692,31177,11382,950,1362,-401,-514033,-1046951,-207250,534056,-86357,111860,-168872,53843,44378,-5204,-47602,40637,22759,-48779,-2180,26905,-14325,-24058,6880,293,7804,-1345,-3170,-5582,367,-4786,1409,-2302,1329,-3324,3265,-4162,easy
56694,29633,13270,9039,3885,7352,4451,3352,313651,152148,68936,44099,2597,496,207,348,-46842,-7464,-5777,785,1851,-307,44,1080,-47456,-14245,-10674,-1185,2053,3777,-1021,-2348,32858,13944,-11638,-2495,14406,1286,-731,-27,-29167,3650,-2550,1667,373,8081,-358,889,-360493,-614,80314,-62025,-159612,-6781,28189,-10294,-74713,-4897,-964,9088,-43314,-1970,-1310,4162,-746,202,12353,-14033,-803,4084,-2491,6795,-163,-1065,290,373,732,-3428,2321,916,difficult
470048,119137,19019,22318,15822,16477,9777,8845,1542387,804257,311276,179290,106150,25405,59990,79363,157841,-107952,11999,-13880,-9399,-11374,-5865,-4148,-465199,-85987,-5271,-1609,-7156,12215,66,1121,955276,1432561,207934,65812,31151,92290,86243,44873,-132278,-118290,-18236,-20363,-14990,-15982,-9546,-8556,-1384546,-623040,1420475,-1087554,-912209,21965,1518548,-1550851,-299277,-17270,213205,-226170,-193170,12271,67421,-86175,-115549,2243,38307,-46141,-36779,23589,80075,-108272,-65855,5931,86177,-95789,-83511,5269,43752,-53429,easy
880268,90763,30899,33243,19023,21210,7003,6824,-462596,70491,-19652,1130,-10297,-14381,-3203,-2150,-222290,-188,-25267,-22961,31404,4186,12831,2915,1189371,485273,609,4081,22705,-5125,7801,10414,-787452,-86066,-29165,-31275,-18122,-19431,-5728,-6153,-677946,-30468,-21453,-25382,-15409,-15517,75,-3877,240306,1411661,-1976823,109506,-70679,485461,-571339,55598,-5615,25876,-29774,7712,-24091,27042,-35356,5893,41701,-8699,-40827,2713,18567,-9311,-14306,3914,16034,-5030,-13529,5803,5065,7499,-16567,2276,difficult
74094,29650,7634,4601,5402,6835,4258,3275,1573408,285373,34105,19514,7520,-119,5077,844,63490,-12638,-6197,-3646,-3805,-5865,-3830,-2780,49983,-10665,-4330,-4292,150,-5746,-3238,-2696,88791,33276,2433,-936,-2377,-1879,-3308,-2572,29264,3262,407,-2053,-2389,-5711,-3125,-2774,-1509918,-13507,38808,-59527,-298011,1973,43941,-30014,-40302,1867,6763,-2026,-23160,-646,3356,-1117,-11325,3955,-2527,-12,-5746,119,3867,-3832,-8907,592,-70,183,-3624,84,124,-202,easy
936262,65452,9596,8990,13065,6047,11194,5411,-694963,10505,15041,-6032,-4907,-1139,-7347,-558,-773875,-57457,-3830,-6359,-10674,-2910,-8644,1217,-529318,-26880,1915,-5246,-7305,-3199,-5108,-3443,-780165,45843,13926,-3218,1593,-1627,-8317,-1347,-870230,-37046,-7727,-3110,-7364,-2458,-9497,-3057,-78912,244557,-250847,-90065,-67962,30577,72723,-82889,-18871,5745,12011,-21653,-327,1113,2028,108,-5767,3369,8898,-8957,-1771,-289,1572,-831,-1297,3536,-3209,-1180,1775,-4660,2096,-1710,difficult
227758,49426,16864,17366,7800,9826,4839,3789,4924,-20431,7686,-9296,4104,-5525,3792,1017,-195000,-39191,-15071,-17108,-5704,-6825,-4362,-1125,887020,367992,-9033,-3238,13537,6491,3746,11112,258772,-28087,-9328,-8210,3336,2485,2205,8026,-132023,5482,-6152,-9876,-5682,-7814,-3058,-1944,-199924,1082020,-628248,-390795,-18760,407183,-396079,33569,-22757,6038,-295,3176,-7812,13870,-4972,-1666,-9808,19241,-10201,-9018,-1300,13316,-4006,-10299,-8154,8108,-1541,-5263,-2142,12237,-3086,-9970,easy
102678,82565,18149,15453,16033,9182,3491,3094,1240,-72503,-2727,-5832,14252,-3897,1690,1696,-45498,-62723,-17162,-10831,-14525,-8112,-1982,-1737,-73981,-59110,-13213,-13043,-14383,-7843,-2137,-2214,-86558,64693,22799,15970,-1684,-464,4192,1397,-64818,-221,43072,9809,-2070,3551,3720,-91,-46738,-28483,-12577,21740,9780,3613,123803,-64914,-14435,3949,36012,20273,-4999,-2212,29013,-6161,-28777,142,12699,-386,-4215,269,7379,4015,-3672,-155,6329,-472,-3433,-477,3611,-1488,difficult
