delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
35766,15678,13014,12774,6227,12788,17062,12747,6305,5489,19422,14920,52058,383,-5832,-4205,-15635,-11629,6478,-3401,-3654,2146,-12624,296,27801,6159,-247,13733,-10754,-3417,-11520,8583,36569,17466,-13766,6223,difficult
84731,32465,7179,11589,6673,9489,117296,21589,1612,3897,4316,2454,141912,39646,9472,11496,5845,14286,-109745,-12563,3196,19717,6794,14003,-94946,-5130,4431,-2639,-2717,-289,-67482,21552,5169,2195,-493,139,easy
259022,26227,3398,3569,2976,3650,618590,100171,17524,17007,9213,7738,-229494,-84613,-14043,-15677,-4753,-3949,-397360,-51650,-14921,-8300,-5506,-2450,-393740,-69883,-12412,-15135,-7131,-3358,-417680,-89632,-15130,-14642,-7557,-6596,difficult
155178,102785,37735,10798,13510,8291,258406,115670,5603,15710,15109,18813,-233249,-88579,-2785,-13070,-11561,-14478,-175341,-104841,-292,-5424,-6930,-13000,104190,252316,135143,14166,26753,2528,-108511,-110436,-3539,-15319,-14657,-17137,easy
786821,289191,16752,31682,12672,6506,76882,41222,11249,5471,4022,2827,2505528,296646,26187,45394,27794,6337,193624,44526,-2788,2517,4597,-141,-35426,-15500,-7158,-4138,-2180,-1245,176029,666202,5771,61072,4388,9765,difficult
152442,35644,8052,5203,3169,3601,529782,81038,24985,24791,7131,16384,-264290,-10821,-9306,-17110,-1323,-12604,-425199,-59076,-18628,-20837,-5283,-13081,-304982,-35539,-15022,-17221,-2737,-10513,-514891,-76140,-24776,-23186,-6504,-14934,easy
584234,251215,24574,29789,81538,41662,442863,266128,68608,24885,35247,28007,342480,-165064,-54868,-12903,-12743,-21289,84633,411064,-10731,45971,47841,74303,-148485,-207454,-49012,-17368,-19310,-19039,286857,-98199,-61524,3916,169374,20645,difficult
221687,35838,6132,7117,3161,9632,98820,23050,639,4258,1479,1702,467432,-986,8414,1525,2057,875,-7962,15430,7636,644,-287,2140,-88689,-10512,3485,5010,3098,22705,120688,47220,2438,4257,1861,5998,easy
52062,67209,17414,14018,6872,8532,119255,18278,4635,5172,4105,3009,-96051,-9740,-2955,-4740,-3759,-1986,-90942,50506,28832,3870,9530,8300,-37113,97806,11623,31268,4240,14047,-44667,57151,13616,4984,1058,1730,difficult
230736,30864,3946,6748,8970,8967,117290,27496,4176,3155,9021,7957,-29174,27205,442,-2335,-5318,-5290,205649,1367,2947,1805,4196,-3722,81706,-9666,-1306,-1820,-2586,-5574,195603,-5433,-3005,16722,3502,18625,easy
76721,28229,6844,4276,3197,6339,55327,17724,5224,13260,7809,10561,-42662,16455,11567,-10726,-4779,-8352,135316,-2966,-1119,-8147,-5124,-4852,-5644,58,-3792,-10830,-6207,-8064,-1433,28471,-177,-6234,-2337,4380,difficult
47213,23251,15507,7903,6852,3571,22141,19703,4975,9698,8951,4831,36582,-14321,-3815,-9096,-8448,-3924,-71,9349,35370,9732,-1303,1607,12839,-15009,8654,-3762,-7144,-1990,50938,34171,1920,-4054,8500,-733,easy
199614,28592,4527,6319,8712,7094,112235,54937,13554,12769,13434,13334,4942,-23647,-10773,-7442,-6314,-3728,324017,-1567,-6283,-417,-5004,-8136,-75396,-35400,-5607,-8538,-2848,-4290,95952,-44765,-13447,-9402,-4724,-8808,difficult
59971,35606,3609,2242,2679,3399,330072,83611,31153,10105,4738,6824,-266410,-29939,-29736,-8783,-1767,-2329,-269629,-50913,-30135,-8487,116,-4299,-294397,-80644,-30500,-9504,-3909,-6173,-249970,-30526,-19806,-4678,-2675,-898,easy
407768,30166,7889,12283,8551,7775,604656,45428,8879,7018,6540,12576,-559647,-10188,-5594,-1603,-923,-8866,-565493,-34682,-1633,-5161,-1441,-10828,-567842,-7350,-2364,18669,7654,3324,905429,-8830,5630,9156,2752,-2834,difficult
361871,46825,9444,11320,22535,16085,68705,38527,15199,7850,13589,9079,490327,75039,17091,21182,43361,18691,795287,4142,-11862,49,-2674,-2453,-59025,-27143,-14701,-442,-1490,16034,-53927,-18846,-13548,-6909,-3415,-4249,easy
376946,96159,18858,37516,21642,11401,213271,9740,7239,7629,8287,8594,732967,55951,35710,86067,12200,13985,-64754,44848,9901,-703,9075,-1474,-180637,-7775,-3484,24104,-3253,-2019,167124,252650,4349,10078,35396,734,difficult
36246,17987,4312,2571,1431,2623,130279,17898,9030,5301,4989,6174,-103963,16585,-4128,-3869,-3976,-3077,-110360,-12,-2464,-2595,-3285,-2828,-76204,-12112,-7904,-4861,-4046,-5830,-85605,-4104,-4378,404,-2926,-2468,easy
124798,30287,1922,4523,4936,2439,39367,23972,14012,6754,5720,5885,116198,-1787,-11450,-2214,-3282,-2336,51706,21962,-12547,3744,1323,-2651,61370,23694,-12053,-4394,4268,-3430,112448,-18610,-12311,-6060,-5447,-5368,difficult
381027,90878,19696,9760,5288,8462,30375,27652,5643,15235,16574,12918,80478,1074,-4532,-13826,-12549,-9478,1190676,178079,30041,535,-7134,6928,17623,2641,21679,2223,-14127,-10984,113832,71111,9022,-10831,-11336,-4290,easy
186010,75552,8976,5860,6147,4499,91960,47198,9066,10580,5527,4811,-27452,-25328,-2731,1722,7815,701,8741,102476,-1491,-7465,1499,-1025,100276,42112,1053,-5654,-3005,-266,294635,-5846,2808,-7482,-3829,-658,difficult
553339,144839,4672,4351,6964,7401,302307,111491,23862,29168,11398,13856,95382,-49732,-20808,-23426,-7921,-3748,1397273,384563,-14571,-22439,8536,688,-288409,-110373,-21973,-26200,-10784,-12270,-200120,-91066,-19407,-27205,-7566,-10489,easy
160565,41586,17887,15700,14209,10118,150669,50422,20417,12775,16497,8027,260653,54084,44938,33713,21836,24234,-25332,-6741,-18640,-4205,-9400,-5183,-147399,-47657,-18510,-11126,-9893,-4892,-48339,-35029,-17907,-6681,-11694,-5794,difficult
303602,50010,10779,10908,4972,3688,79488,71329,16110,9002,14028,14905,-28271,-34234,-12305,-6833,-12562,-13609,87245,-49586,-11537,-5945,-7344,-11981,-350,-60534,-15544,-8243,-13175,-14521,837831,59077,18061,28644,-3143,-4759,easy
727262,74873,21200,45066,34834,20611,105293,65440,9695,8415,9553,8433,2182377,163002,53714,147614,93800,26119,90752,-30124,-4121,-2227,4310,-6402,246379,-40010,-7524,-2747,-3627,-647,-31631,-55138,3951,3963,6640,29642,difficult
235383,43958,13953,8356,4437,6444,77168,34769,22462,4443,3474,4748,-60602,-32031,-14032,2552,-2675,-1040,-28573,-293,-16570,-1918,-210,4729,31034,11383,-10161,8746,357,644,691002,57695,6726,6270,6380,2450,easy
702043,51629,13008,4463,4343,4295,115242,33668,11970,4260,3800,6950,-889,12049,-9089,-1756,-2043,-4094,185955,12193,15760,3178,1984,-3515,-35796,4084,-4453,291,-1133,-3937,2197932,43518,1932,-902,3362,925,difficult
154530,50269,8776,5430,6781,8753,653070,70995,7173,29050,10536,17224,-646128,-63400,9792,-21967,-7469,-3983,-301227,-43443,-6409,-23951,-3010,-11949,-582133,-43444,417,-28128,-9117,-13467,-464672,67381,2610,-20436,4575,-4486,easy
437329,69590,17831,20059,18705,9819,41293,19237,4412,6415,3481,3228,265043,68881,4997,-2005,3538,1836,-1175,42253,21776,4519,976,2315,1115294,64589,3931,45647,52430,7034,204980,25688,22970,6415,3953,15178,difficult
177368,23154,6680,4589,6202,7177,522830,101503,5314,6623,8070,6934,-205941,-30825,4928,382,6968,10482,-393669,-95921,-4608,-306,-2651,-4426,-293762,-98167,703,-4449,-6158,-2999,-488476,-88482,4441,-3765,-5630,-2085,easy
412375,193426,58155,19071,19205,8741,164017,12649,3815,3396,3829,3043,835372,639476,180719,25428,26954,5330,242602,15026,3915,7158,4481,11281,-87874,-252,-620,3863,-2171,-2288,3331,68858,33347,26250,32240,8470,difficult
252875,97116,10073,54408,43541,44506,787899,141521,58787,55920,20678,19322,-674482,-135029,-55705,-53247,-17654,-16975,-650965,-101863,-56367,-47196,26256,23444,-611955,-54225,-48246,-45790,-14200,-13165,-202693,113497,-34538,140183,97050,107433,easy
646851,79681,36912,8648,10905,5397,93032,17691,4823,1971,3117,4904,1230470,208633,91807,6396,17772,5505,19101,-4252,-4291,-1749,-1890,-4312,1031519,41709,31743,22463,16547,2722,-65814,1871,9096,-404,-1279,-1942,difficult
123021,51178,12119,13151,35500,13675,96627,12934,4043,7298,13564,11663,-43297,34546,-3036,-4509,-5716,-1890,160316,50638,27275,9957,65010,7950,-33571,22235,5921,4568,-8655,-8451,22128,45558,2143,13397,37104,10437,easy
267559,18716,5208,4957,7467,2479,1146262,135626,22726,25687,10918,10919,-836804,-90351,-12780,-17767,10233,-5820,-618099,-129918,-13649,-16070,-8956,-8390,-934363,-118796,-21660,-23963,-5674,-9557,-1125545,-128577,-21983,-25122,-9409,-9992,difficult
174785,61073,39297,21920,21130,11095,160806,29294,2208,4265,6708,3841,299481,93852,109519,65290,55209,13787,-8164,14798,6221,-1306,-4707,359,-149108,-5833,366,6084,3950,13930,-86292,24298,32249,552,3236,939,easy
283789,56969,20774,12472,8696,10317,472564,47129,18834,28005,24511,18862,-301894,-42252,-13724,-23301,-20844,-10656,-455942,55427,-11549,-13921,-10090,-2168,437731,54747,47901,-28,-9665,-5378,-434994,-28563,-14868,-24881,-22660,-15978,difficult
282318,89005,9054,4511,9332,8509,46192,13014,1579,1233,2832,4030,871152,121643,1253,3340,6219,-1507,25081,129373,10317,2518,8504,13451,2929,20273,7504,1919,6594,8541,45343,32676,10826,5334,4684,-2570,easy
1321503,141359,56813,29512,26194,24756,52961,11653,1621,1087,2247,1471,1421625,350405,194960,66672,28822,19844,124905,-3298,-1084,-659,729,11,2481066,79927,23043,42904,53599,70835,1046571,91791,3850,4782,12636,2448,difficult
141457,48834,12395,4857,9160,5173,120475,64407,8313,7107,4004,3256,101147,-42972,3493,-2576,-1230,-46,-57003,-41222,2173,-6766,-1773,-1988,-86404,-55578,-6019,-6829,-3334,-2498,126186,77480,16680,7169,26959,12199,easy
253185,38437,23253,6975,12126,13590,28765,36914,21571,12065,13635,22578,309401,4535,893,-3303,-7036,-12563,612826,52925,40180,-1373,9829,-5021,-11365,-21326,-16603,-9735,-7275,-5410,-13183,-30043,-17741,-5948,-1554,-12958,difficult
316252,133143,19385,12605,19148,8907,216055,31846,14691,8032,10795,4590,13188,-23857,-10982,-5889,-6742,-429,-23875,97486,-3821,-1598,-5644,-119,389802,195752,23551,-981,10813,9718,21672,135807,10029,26761,34983,8097,easy
273495,127271,10681,4125,7742,6176,674899,48717,31694,13592,17402,9043,-635517,-5235,-20427,-10828,-14338,-6659,-619945,-38869,-28656,-10502,-16708,-8192,-10301,20854,-9153,-8726,1442,3512,-339852,337465,-25815,-7812,-9035,-129,difficult
125784,34155,6982,4180,4093,2979,222043,62816,5978,13585,3894,6475,-128732,-39712,1830,-9553,-2344,-3819,61803,-56572,4405,-5681,-1141,-3881,-171270,1501,-1566,-12659,55,-2907,-146838,-19861,-654,-9729,4226,-3378,easy
373158,61876,13675,26588,16138,14443,117797,34314,9479,1689,6827,2339,197902,39422,622,23125,12798,6587,-37780,-27290,-2309,1654,1789,611,131705,92512,14960,68907,19741,34631,729618,5605,3509,5910,2915,6587,difficult
123340,31112,3174,4350,4833,6015,481555,58130,14287,14520,6513,10232,-327665,-8907,-11071,-6083,-2286,-6446,-446109,-44862,-11902,-10752,-5272,-8589,-461972,-42492,-11698,-11538,-5726,-7967,-197116,-11812,-9782,-12307,6563,6132,easy
237548,66615,12532,9109,7643,6235,17087,13532,4155,3297,3047,3376,743090,170908,23533,9816,18809,3796,32986,29164,-779,546,184,148,116658,9363,5578,9928,231,6747,-10889,2897,5174,2956,-841,745,difficult
333537,109120,10899,10671,22991,8990,25012,19142,2176,2556,2428,5768,488097,163420,27299,26765,65679,15632,2026,-7934,5429,-570,2111,-2544,576556,209801,1726,4364,13066,-2025,167420,-5377,436,1902,1395,1824,easy
140859,76363,26216,21696,27440,9738,44559,22966,10801,9000,17981,6653,112244,203657,36520,4391,35599,6496,106873,-972,41680,50758,18421,11054,55378,-12726,-7567,2356,-5949,-1654,110706,23627,-8974,-6720,-10234,-3558,difficult
422493,126132,11177,12672,22801,17241,58773,49706,7292,8821,5188,6235,135642,-3395,-5855,-5984,-2154,-2975,825407,81946,659,1459,57116,15151,82356,-16527,5456,4999,9187,27079,411474,243680,15280,14929,6301,4767,easy
36961,47627,16666,6734,15912,8215,510178,82565,12844,18118,7117,4714,-467209,-68580,-11550,-10482,-954,2466,-496815,-73148,-5831,-16137,-3566,1647,-427013,-67330,-5674,-10194,-4661,2424,-501833,69304,38344,-8724,44359,7467,difficult
604539,143585,37415,21056,61715,15041,187440,110338,48820,20008,26455,15502,1686184,341889,78483,15764,193629,19055,-12569,-95910,-45552,-17177,-12116,-10373,-46112,-16659,-32293,23509,-16775,3149,40893,-96333,-46257,-17906,-23698,-13677,easy
262415,34507,5342,8512,22357,15627,359516,60500,35225,36263,9253,10962,533180,-13996,-28280,-28811,22316,6566,-295387,7282,-25424,-20903,35092,19745,-347070,-48675,-32517,-29421,-806,520,-279127,-48585,-33313,-31869,-4188,-8172,difficult
403719,120707,14701,9337,21681,27875,526190,26612,5165,5205,6345,2796,-220991,105572,682,3598,14805,6350,-456255,3936,-1476,-1923,-3660,-373,646294,257607,26515,11278,48159,93837,-458934,9264,12421,3576,2040,503,easy
72880,38876,7085,5827,2460,2928,270076,40986,13677,5175,4296,4536,-240478,-2720,-7802,-603,-1603,-3213,-124471,-27995,-5690,1682,-2333,-906,-227748,-21919,-6141,-3319,-2584,-2398,-196087,44194,-6735,4847,-824,85,difficult
139478,65535,9389,6651,14559,3776,235856,67399,42117,18306,15677,7707,-155158,-56118,-29298,-15867,-14700,-5894,-165648,-63549,-40777,-17370,-13774,-7171,-73264,-55190,-27647,-13931,-12932,-2299,8558,167402,-33192,548,36933,-360,easy
201298,45637,7574,2676,7679,4593,363680,198048,16187,22049,7618,11398,-291550,-173301,-13680,-20628,-6076,-10510,-236966,-190557,-15349,-20688,-6720,-10733,-121371,-98162,5429,-18924,7813,406,359,-147624,-10852,-17252,5228,-6383,difficult
1639093,159741,66605,34101,85003,40954,637363,591336,74745,69662,102697,66466,2472968,-401080,19566,-34725,-74400,-5400,-445155,-481765,-52922,-67485,-97071,-62312,2452828,-260204,74243,27254,198226,29920,-473722,-583332,-73447,-67288,-97532,-64256,easy
166019,96836,19698,12183,11139,5351,34640,23506,6957,2665,7908,5297,312013,-12681,-4834,-1648,-3030,402,32963,-4630,-1435,391,-3590,-2915,78849,176849,16162,37316,14491,750,101692,133781,41070,2012,5051,1977,difficult
187223,41399,18342,13265,9577,5670,249807,145644,78443,25252,17128,14472,-156134,-78287,-59646,-15443,-7055,-8923,-129730,-127191,-74522,-22345,-15955,-13757,-186915,-89544,-30232,10802,5056,645,222443,-121960,-76004,-20962,-12249,-13172,easy
464528,57292,20970,10787,16070,8673,109526,336699,22942,31298,21093,32768,381951,-281630,6500,-14839,15116,-23550,696069,-283019,-2559,-27195,-9746,-25561,16337,-224739,-5535,-15796,-13076,-22124,325649,-328241,-6294,-24213,-12388,-25147,difficult
212109,61243,17200,10916,7550,8423,533987,63012,11083,8949,6657,5610,-413263,37022,4811,9853,3920,10468,-230073,-8438,-2169,-5918,-3883,-2607,-200937,-6920,23901,-4747,-1321,-3256,-443241,-28742,-2075,8678,4857,6645,easy
484442,155346,34394,14516,18140,9863,113426,15101,1636,3495,2038,2380,939528,245691,63324,22437,21953,15131,249491,202650,36797,4026,37207,8925,282504,16754,4919,1942,1427,346,12542,95883,25993,15677,3821,5530,difficult
137419,20207,5528,5873,7948,3146,267811,44666,5140,5841,3844,2944,-10678,9895,7581,-3855,289,-775,-248944,-30982,-4995,-3870,-2094,-1851,-14269,-38503,-3449,-4438,-1566,-1552,-247679,-38248,2413,12291,19788,4986,easy
80056,34053,2675,3524,2966,2220,285504,154151,20837,6977,7651,6716,-208433,-131083,-19427,-4396,-5844,-5522,-172311,-84744,-16878,847,-592,-3059,-201604,-123203,-15938,-5661,-5104,-3769,-239445,-141361,-20406,-4603,-7199,-5633,difficult
187403,53611,15714,9038,11171,13175,113497,50917,16468,4028,8960,3110,29030,-24053,-11985,-463,-2463,1040,63905,-31614,-14857,2569,-4702,-100,201133,108388,37620,19157,19436,34787,1556,-41947,-13793,-1224,-3426,4531,easy
457940,18057,6939,6286,8252,6648,49870,18830,3433,2787,2630,8427,1096922,4233,-321,561,-436,-1520,478801,-8272,7088,14073,23758,2700,-47687,-15414,-2448,-742,-674,-3727,104244,16359,9705,104,-160,-4568,difficult
552928,67646,14155,12203,28743,19648,54039,47792,9729,20895,13515,30386,1124361,87937,27103,-1556,83322,28294,307155,17188,397,-3592,-3231,-17670,541436,19152,-2362,-12138,-7137,-25005,22602,-44860,-7435,-17483,-12042,-28572,easy
226450,86310,25685,17085,13393,11308,243716,98594,19953,6225,8676,6225,438853,82595,40404,16310,11557,20414,-141183,-11040,-9040,-1718,5904,1124,-221545,-90737,-17166,17677,-5453,742,-145188,-29954,8729,11169,6860,-1948,difficult
409425,49133,23982,6271,32888,12806,266277,41842,17736,11352,11239,8612,60705,18128,50177,-1337,5578,15500,407020,-28835,-14695,-7742,-2462,-3690,227322,78664,6652,-703,91424,12120,-122456,-38793,-17150,-10544,-7943,-7154,easy
190606,28249,4778,7733,24110,19148,644204,59743,9990,6699,29277,9608,-178034,-27183,-5216,-3089,-20481,-5045,-619911,-23382,2069,11602,50677,55986,-579247,-49181,-9031,-3464,-23832,-7597,-437201,-26231,-8671,-912,-27034,-5183,difficult
326487,64643,7601,6055,20498,8366,105648,56985,31250,7140,7146,7153,108408,94318,-18656,6288,16962,18031,1672,-27828,-26837,-6223,-5116,-5834,594337,-18888,-21461,2049,39349,-2332,178938,-16971,-27641,-6456,2214,-5012,easy
112542,43983,5842,6683,3828,4390,761154,76153,15700,18243,10187,8749,-720280,-29868,-5220,-11296,-5793,-6588,-509057,-40303,-12756,-11561,-6632,-6662,-751747,-68564,-13684,-9908,-5003,1700,-613363,10056,-7774,-13477,-8009,-5888,difficult
333596,77266,32657,14941,19810,22616,740687,50887,5602,8569,9308,6516,-147516,77592,69697,29029,32744,63771,-711478,-39637,8019,-2023,1536,-1888,-163752,2569,-512,-1290,35,2227,-605618,64993,31014,-230,7694,291,easy
534740,22205,11393,4049,12227,7771,65776,25919,15339,14534,6388,7063,98057,-14642,-13859,-7307,-5412,-4053,249942,-20124,-12317,-13877,-3104,-3979,-1279,-15673,-13630,-13738,-4337,-5650,1529134,35583,24021,-7017,36208,16512,difficult
1441928,81727,9908,14230,17401,19434,484699,127127,20494,9005,12405,7821,-372299,-102570,-19374,-8436,-10980,-6830,2805408,8761,-8510,2912,5846,-2298,683435,-91561,-17007,22476,-6925,4669,712373,3768,2545,3948,32041,50912,easy
24521,17430,2225,2004,7621,4323,44669,9883,7222,7059,5853,11605,-9975,20307,-5654,-5223,-1225,-9653,-11832,8889,-5421,-5637,-4325,-8737,-21288,-1409,-6457,-6447,-4390,-8679,-37496,2399,-2456,-2914,17012,-2061,difficult
