delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
526707,73418,15689,1944,6308,14491,15767,5472,1286897,156027,74791,41915,23742,36357,37253,24275,-902811,-51618,-50520,-38441,-12166,-11739,-9627,-15424,-617570,-113601,-67684,-41502,-22702,-31993,-33346,-22182,easy
527402,93758,7886,19607,9435,8861,14273,4402,331871,92193,11243,13122,16204,12814,11553,7364,444261,21706,973,16125,-933,-3252,4668,-308,-53199,-18576,-7687,-3156,-12606,-4655,771,-5616,difficult
956207,126822,34739,18917,21497,36907,11880,12212,413738,123855,19778,22530,39040,33223,41715,26171,484336,-17365,1777,-5800,-25170,-12205,-31152,-20645,600602,23299,28144,-1427,-9916,19573,-28519,-7274,easy
148374,188121,22405,12810,9800,15577,3816,5925,444925,74045,16481,11877,4082,7442,4744,3238,-422519,-50302,-13486,-10687,-2254,-2555,-1529,-1892,-170584,278454,25334,12553,13689,18824,-328,7265,difficult
631221,61798,18907,11443,4896,8368,13295,9441,296874,127374,11625,12927,16226,12627,18038,18692,-159207,-31335,-4113,-581,-12629,-3944,-12858,-12484,827901,-99818,18676,-2387,-10032,-4575,3372,-6019,easy
829214,43552,23264,21899,8501,10390,9581,9038,608005,65882,38261,7191,9070,8864,7929,5541,428582,-28546,-3668,29680,52,942,-1954,1267,13836,-16114,-26326,-265,-1190,2110,5258,5727,difficult
1163715,199824,67986,23343,13111,45099,43449,19130,1382972,303623,83500,115763,17764,56999,74179,42298,-299200,-202709,-20384,-87179,-2430,-26079,-25346,-17720,-139315,-4889,-10645,-97661,-6877,2278,-36115,-28617,easy
1256369,100296,60729,47833,9742,61278,21470,20588,516490,102177,42646,30886,52223,28911,26653,16889,1295969,7706,59813,43607,-40325,80272,9967,16748,183789,-11468,-23648,-9714,-44638,-15538,-20334,-9350,difficult
307745,111549,12926,12326,8060,28673,21097,16577,1166961,263929,80191,16568,26134,69961,43121,17592,-669249,-54859,-56600,4756,-10765,-14615,-5408,14019,-1049184,-249901,-77930,-13241,-25384,-67961,-38641,-16049,easy
1180189,391817,241729,76937,24072,50359,98874,23871,644085,195765,30453,13877,16033,18347,19659,8896,1191472,131627,212533,64062,15318,40976,81374,12442,-119264,260476,210018,62057,759,23047,77056,17508,difficult
104094,46882,6536,3245,2828,5211,3002,2979,893613,212493,39762,24083,21618,28757,27264,10284,-860186,-149220,-39293,-21027,-18133,-27264,-24669,-6918,-718852,-182002,-27160,-20650,-19447,-19828,-23856,-7692,easy
614736,46164,12517,21408,17048,9640,4978,8883,676970,41132,39093,9241,17332,13812,6115,8133,-491820,-5706,-29822,-2343,-15504,-12129,-5209,-7717,367352,15770,-23331,26677,14935,3785,2934,9216,difficult
1083735,158307,138128,18794,18662,13429,25463,20186,820512,303702,64616,24468,13964,24061,26282,12815,-769709,-263390,-63864,-21746,-12110,-21964,-22985,-11180,1296154,-27401,210888,10397,21505,700,21346,25922,easy
1398540,115161,36029,20981,6202,12303,19896,4007,1314053,283384,93897,78268,32286,30886,62679,19118,651142,-62139,-26528,-42148,-22935,-11212,-29124,-13672,-482168,-274308,-89209,-72426,-29233,-25955,-56442,-16550,difficult
1447215,1068665,52072,57242,74295,60994,24234,32422,541526,88506,76757,11875,14787,21842,27694,7897,1414929,708906,-57466,57889,51734,53886,2879,13010,396448,1251412,8096,32845,67282,24418,-9800,36039,easy
858108,124068,35500,51582,28970,22513,42747,20060,1242821,54244,24392,12352,8815,21696,16371,8016,-395886,83271,15459,38206,1005,-11628,1486,2891,-373541,56376,6756,40253,39305,13261,51266,21197,difficult
554180,65830,15129,28830,11202,8069,10509,11376,1182046,216438,30824,37620,30114,37288,25456,20993,-190206,-95434,-2396,13207,-9382,-23352,-8274,-416,-1065527,-205782,-28994,-30788,-28443,-35086,-21621,-18819,easy
605405,68798,17500,4003,9241,12140,5090,5502,197006,43112,11609,5773,6746,8118,11241,2613,-22113,-25073,-4736,-3779,-2563,-1021,-8026,-695,838911,76445,16517,239,7553,9064,-4276,6472,difficult
169334,168336,9533,3865,6455,9003,7917,7320,488251,113384,18248,7253,4888,11446,7946,5904,-366455,-67235,-14699,-2998,2535,-3315,-1502,-2205,-271379,177139,-2732,-3778,598,-1572,1443,5036,easy
1118444,76777,93140,54535,26327,19680,23656,14603,451642,124213,32104,14452,13760,28440,17517,17842,1547549,-1622,140914,92617,30737,7459,25655,10634,-213946,-93250,-18843,-12452,-5603,-24980,-13378,-17113,difficult
1585282,124741,39533,10931,13546,20219,24577,10473,1044069,123333,85444,18983,7732,29025,22618,14227,217835,-19416,-34467,-9766,5797,-4727,9426,-924,864590,22232,-57356,-6339,5831,-12886,-5509,-6585,easy
559093,495811,46638,58991,28780,56192,37174,23399,1745321,442179,51831,53594,46936,70610,65213,43359,-1222532,521498,28161,52483,-8308,23735,5846,193,-1149925,-414235,-38548,-41689,-28004,-52571,-61924,-40113,difficult
1888328,138707,207176,14856,21527,40820,58179,20418,1066960,351682,44817,39996,20040,18911,13228,28951,419142,-303951,-27980,-23240,-6313,2199,-2891,-22728,1223594,-121999,352697,-27040,9286,41618,92792,5662,easy
12440,10955,2170,6024,7199,14783,11928,9565,672437,194061,24967,30539,23483,17333,14133,9273,-667770,-189818,-23634,-24908,-20786,-9148,-6219,-3830,-652224,-176394,-21960,-24123,-11783,4048,1809,4414,difficult
755465,88979,51663,29506,7904,14234,7038,16247,732821,88322,15773,12896,10437,12763,19940,6799,292140,-16327,14352,43169,-4088,2898,-13216,15950,-246852,17640,57427,-9950,-979,43,-12589,2945,easy
826159,158613,100065,35387,10152,20330,42403,11611,239557,123092,13506,8941,9180,18043,21868,11060,1140354,165790,179987,55761,8732,17716,55049,10208,32850,-94749,-6869,-2870,-6788,-13143,-13980,-9107,difficult
319958,23362,7385,8277,3916,7154,6698,3848,1001575,342349,54917,33285,12129,24845,56464,12683,-404978,-317365,-46391,-17736,-7651,-14574,-46672,-6382,-958257,-320610,-48673,-32281,-8776,-20809,-52860,-11289,easy
803336,234944,18495,24888,20105,17442,12688,12323,608319,95644,24739,10600,5315,6392,13958,4272,36249,213462,-10572,34877,19002,13646,-761,12947,353784,65137,-1916,-6302,10578,8453,-1779,3155,difficult
452556,85390,75816,22854,15286,28435,18946,14215,501552,73937,21766,9171,10032,14955,13940,8022,195865,78610,125166,28721,15022,38837,22827,18728,-293858,-55705,-17066,-1355,-4515,-11877,-12816,-6343,easy
1053688,131233,32352,15417,14064,17974,17225,6195,978338,77136,13705,8070,7466,6852,4207,3104,784473,68537,14261,3496,10629,17886,2206,5211,-633774,39656,23033,11197,2567,4357,23829,970,difficult
498694,196815,39860,24123,19357,29253,37426,15919,1626316,567795,70844,178857,29884,52126,53248,44616,-1369885,-514029,-58444,-172129,-27009,-50075,-48721,-42651,-885360,-227931,-3525,-137340,5954,4329,17077,-14744,easy
1382132,129258,24709,11687,14987,11595,15730,9397,294753,43848,11701,10480,4132,11173,9591,4923,1569221,119279,30304,3719,24422,557,1399,2683,605536,51541,-4288,-1305,-2713,287,10878,6264,difficult
768475,419514,143912,32266,31861,49491,32289,20892,1149418,277534,126407,44654,46787,38946,37298,21575,-556136,450032,114417,2452,2238,43926,4760,-3664,-205751,-166072,-79408,-27228,-32091,-22836,-14778,2297,easy
481752,154856,12036,27462,19329,15275,6328,4185,1216019,73197,14628,16693,17485,18040,14476,4690,-1086334,20794,-12959,3132,-11547,-5591,-11435,-2663,-382200,142523,7775,18405,15234,61,-4861,1653,difficult
1267601,458127,71816,48341,28405,17641,50513,26558,795090,207657,39272,15658,9448,9074,15018,4983,177295,-141330,42493,7011,-4890,-906,27583,1762,767727,642270,22595,58354,42804,18039,43407,41387,easy
1135116,67697,17479,15199,7133,16942,15858,8183,1272382,335597,38240,32835,36876,25469,24415,27156,-686520,-268622,-8806,-24022,-29981,-17799,-8978,-18390,411987,-267179,-32717,-11251,-29506,745,-8137,-19557,difficult
526060,118112,6972,23323,5093,7101,6375,5169,678453,158115,27093,8472,9890,9419,10643,8065,-575772,-130921,-25763,-7961,-6613,-6032,-9189,-7293,270985,50915,-14480,37663,-2982,1396,652,1500,easy
679945,228305,19599,66531,28926,31476,23996,15222,691354,232643,29567,14050,12829,23439,16459,13918,-169022,-156102,-24241,-7350,-9118,-15734,-9738,-10970,146204,147425,4305,112311,41312,31807,24811,13578,difficult
918083,262398,51326,6211,31615,25140,15245,11931,1269582,181270,25077,6781,11573,28703,29028,14852,537190,328989,69244,4406,50883,19301,-1518,7201,-1240189,-166733,-16747,-5547,-10800,-26427,-26048,-13043,easy
2077283,509446,99631,171685,16470,86030,84273,31582,942223,283666,43469,54839,20221,44775,32059,18205,461394,461006,146973,167053,-11287,41699,11095,9527,1808725,-9446,-34649,66638,3784,40810,93333,17227,difficult
432644,111838,22249,12237,11219,9636,9484,4385,1384311,79504,28304,10373,11818,21442,8113,7361,-1129906,11832,-17444,-1328,708,-12754,540,-2626,-773429,52835,5334,5055,-1907,-10859,2202,-3327,easy
771480,62499,20571,14023,10386,6236,7718,5352,1022701,116828,29798,6397,13002,12855,9351,12507,-116211,-89452,-9593,9213,-1464,-9161,-6373,-9105,-386232,-19207,-8861,6038,-3769,-4077,3107,-5206,difficult
1095439,188252,60631,15342,13244,10805,8608,6961,546732,98715,18329,33326,16603,18218,10258,5491,-242711,22329,74516,-22608,-3577,-1303,-1407,623,1340125,156744,10088,-13360,-3141,-13524,-1893,2317,easy
1063426,296893,81334,42881,41996,60651,59739,23292,642291,150357,19533,14109,15518,19997,23154,9413,1439495,290599,137965,57989,65542,93267,93384,34598,-597226,2473,-14363,-445,-12586,-11960,-20214,-6840,difficult
2138360,439179,47044,43960,35155,29338,91745,9788,869940,572411,85716,30394,34249,34415,29265,44688,2472212,220416,-10772,47061,26839,16900,146034,-28160,64627,-486880,-66572,-19929,-25027,-27054,-21075,-41640,easy
828312,229238,37480,20908,32668,37537,17870,15984,845258,237989,94528,60169,15184,32874,32290,20396,670668,189065,-26628,-23541,44689,34093,-1552,8607,-704561,-206567,-87469,-54981,-9721,-24768,-27288,-17432,difficult
636977,57122,15554,8743,2899,9280,16962,2895,767800,107932,84813,16300,38700,11022,20236,8987,-422553,-16796,-60710,-4157,-35368,3165,7897,-4947,160907,-84824,-77808,-10957,-36234,-6650,-14446,-7238,easy
374608,31668,7110,3018,3722,7226,2996,2403,248761,98559,8740,9567,3881,5940,3616,2534,-178274,-88073,-5012,-8200,-1154,-4060,-3173,-1807,429968,-45709,1751,-4899,835,6632,1932,1545,difficult
561802,98524,42632,18035,10978,14349,17700,13066,322296,152799,42781,13589,10452,16746,16466,14765,307909,-49262,15148,-2847,-1578,-5669,3397,-2096,171103,-59288,-15447,11738,2629,875,-930,-1302,easy
201523,99523,11398,6438,6136,15375,7159,7722,753362,58317,30789,24354,11707,18970,30438,12877,-658978,51429,-10437,-15712,-3900,-11134,-23084,-5505,-444701,30983,-28345,-20120,-7243,3943,-23474,-4805,difficult
1818831,150444,47992,28953,15965,33117,34232,13494,576150,31071,23882,18651,10295,20763,30803,14452,1547044,-967,-53,-3259,4069,6820,-24960,-11190,938318,239712,48273,23862,7270,17888,31817,9274,easy
464189,68433,10674,11174,5869,7388,4815,5252,1011155,544603,33873,38316,27150,54196,54333,20124,-828074,-522356,-22822,-36744,-25713,-50211,-50206,-18721,-265858,-429985,-23577,-17541,-16850,-43405,-48831,-11023,difficult
590772,202349,26587,26645,14499,27248,12494,13177,703743,475535,126609,27122,24299,33590,66899,23180,-111440,-154766,-110291,-9286,-3691,-2351,-49029,-15106,-114502,-391606,-89753,8331,-15910,-10333,-59782,-4901,easy
949671,45510,13035,21342,7168,10557,7839,9119,1469515,578124,69015,47481,28878,27867,79989,35463,-250633,-532441,-52677,-10004,-19556,-18632,-75347,-24621,-789055,-532787,-59283,-42275,-23864,-15988,-68953,-28067,difficult
1333323,156016,29746,5880,12884,17647,10097,7447,1315765,408576,48410,51830,29923,21262,58264,18642,439069,-318458,-11241,-46184,-12304,4074,-43049,-11916,-403953,-186663,-26087,-45717,-21774,-11304,-53285,-10474,easy
459792,74895,11210,18705,5919,11045,11272,5298,1431153,433097,58497,61488,25697,33280,27769,20224,-1234049,-421556,-45211,-55403,-22140,-24323,-21531,-19463,-708674,-294848,-49363,-30164,-17416,-20148,-11464,-10389,difficult
1303675,84811,73606,9223,11056,13779,13925,10062,1185359,199591,45101,76254,21343,34857,29485,23184,526926,-103948,775,-67726,-15673,-19717,-14515,-13809,-290295,-125613,56234,-66337,-4902,-22440,-16606,-12435,easy
1259148,209646,30263,15002,27811,63069,26268,12030,271860,117568,13354,8750,2498,6045,5128,4059,1450168,254842,36818,9324,31523,106727,34757,10609,524408,-70686,-3001,3179,19103,7320,7523,5332,difficult
1924132,122286,119521,98258,19443,34709,30455,30925,642598,242123,20916,12396,5184,17785,15599,6817,2644340,-100316,204540,158771,18336,29470,34864,47644,-81273,-139358,-7331,12953,10182,4378,-5152,572,easy
420742,144021,30727,37882,32851,58135,106163,14878,554924,150220,7737,13213,13476,18921,17913,9786,-167902,74792,46206,56964,45415,73536,181002,8504,-100462,-87191,-226,-7626,-6665,4892,-4503,1679,difficult
785567,116891,10331,17960,12186,28041,16139,5564,911299,670543,123343,50316,20394,26267,49504,24957,-199998,-564657,-107190,-47094,-1958,-13038,-40661,-17367,-51467,-542648,-118834,-17619,-14459,16585,-26070,-21419,easy
752021,124135,14418,10864,5764,14090,14112,20717,437417,68813,32126,12694,9658,6686,8629,6920,969242,104998,-10637,-2860,-776,12250,12530,26711,-340034,5646,-24780,-801,-7012,2557,-1565,882,difficult
1277292,240227,25102,29242,68575,25878,32851,26900,542924,123093,30437,31585,21764,22905,18924,9000,1911892,245437,13556,20008,111869,23373,43039,43244,-443157,-11170,-24227,-24695,-18248,-17428,-15185,-7445,easy
1063389,159232,27000,7363,13897,29590,19863,7361,1317093,168840,15434,14948,20212,21563,12781,7602,306508,-120348,20569,-6896,-6348,13164,4404,346,-813916,101131,2563,-8275,-6282,2889,9760,-829,difficult
1190205,137967,56401,41535,19513,44329,9480,11014,553755,171803,27173,19395,23321,20871,20195,4651,469132,-136771,-15239,6736,-20554,-96,-9805,1668,803768,69099,73694,37543,12937,47012,-11625,11057,easy
618591,48480,16516,6724,5886,11508,3558,1421,796233,299514,44798,25670,64212,36423,23152,15345,-775772,-238825,-42532,-18618,-60552,-31544,-17757,-13983,420488,-263243,-14033,-19274,-56100,-18286,-21432,-13866,difficult
1009321,585579,77146,39397,54474,33543,21955,17317,763488,131655,34693,16043,18972,17584,23253,8087,700138,941213,90076,51155,82290,32813,6840,23652,-208473,-33365,-5170,-4447,-11287,-895,-9436,-5193,easy
518375,35529,9358,10916,5157,10380,4855,2103,119892,29974,5368,2993,3920,2778,1689,1087,114582,25581,4723,-2158,491,14174,2311,1328,682384,-14472,3257,18003,1983,1030,4020,703,difficult
939820,263630,7048,14234,34906,26694,20550,20167,681255,484681,62309,43962,35438,53396,30001,18663,389974,-50241,-58923,-22895,27481,-8637,-14615,18310,127156,-391862,-51599,-36561,-28545,-44768,-4287,-15303,easy
467805,99446,22002,8269,3430,11201,7339,8458,205203,30170,18698,6318,11161,16160,11269,12418,-86842,59849,-17293,-1279,-8437,-8500,-6119,-4202,612045,78703,23901,5180,-7025,-1419,-1742,-3718,difficult
1051139,78680,16313,20131,5671,10682,10131,8436,917763,397179,81753,37509,68980,63132,29178,40243,-704543,-374072,-79687,-33191,-64635,-59570,-27298,-36749,971295,-262926,-51193,-1566,-61983,-45331,-10797,-26866,easy
492863,52311,4930,9866,3114,5390,3038,2509,1712742,538794,142553,30710,131700,79132,109925,47339,-1054138,-452722,-138908,-21785,-126934,-72876,-106961,-44814,-1385621,-520245,-136338,-19904,-130239,-74608,-106814,-44847,difficult
573092,81398,17884,7305,11384,10242,6968,4769,1577111,249190,34924,14986,29851,29925,17884,27910,-1100958,-156055,-6629,-3247,-9645,-11620,-6560,-19901,-907081,-179529,-27451,-12116,-27289,-27747,-15272,-26381,easy
1250769,362336,103402,36961,27769,29944,35824,11674,1522051,167733,25444,14682,14704,19154,17169,7949,-1233914,-107266,-19830,-8922,4298,-4679,-7965,-266,691350,496472,175746,53479,21831,26259,45275,7716,difficult
480022,967227,54239,63480,35598,66237,28319,42586,993485,158970,21363,18823,21023,25647,17828,8632,-593226,-87559,-8321,-4211,-7190,-7219,-9606,-3436,-433701,1704073,74073,93525,36339,88398,30587,71344,easy
1025368,208629,56296,55067,17926,26269,31563,7012,769926,61582,18995,22091,24361,13243,17305,8282,291726,273811,74054,80245,7459,35674,44248,2123,219157,20283,547,-14294,-20330,-9623,-15733,-4663,difficult
1062231,407743,88502,134220,39625,53765,91874,30465,374666,69474,7345,19271,16952,23043,17122,10106,818833,680298,157763,216332,30983,61280,110073,44295,556297,-3760,4550,13566,14362,164,39430,-3577,easy
575018,62065,42361,45905,3889,10895,13238,7876,299475,144724,102365,70289,17175,21424,35446,26803,543393,-101459,-52740,-42834,-12274,-10625,-25369,-21637,7693,-63859,-67269,-5935,-14298,-10434,-19048,-16218,difficult
175516,97434,15678,24109,49930,10697,17936,9154,617988,128309,42195,24317,23800,17720,24525,7509,-385673,44771,-12104,14727,53924,-747,7068,8064,-499271,-106521,-40931,-15143,-1664,-13299,-20247,-4775,easy
197957,62646,8434,5673,11254,4586,13359,4361,843980,393396,42242,46470,21855,34270,35155,17204,-488250,-282640,-32348,-38944,-2134,-28603,-11815,-10482,-803797,-378861,-35269,-42650,-19069,-30766,-31778,-15204,difficult
739060,26287,43975,19831,19339,16603,11093,8356,822910,196599,23130,22336,36715,28945,28259,22906,-179645,-174126,17387,-7181,-12924,-8243,-12581,-11777,11945,-166499,24302,2170,-21829,-16441,-21751,-17324,easy
910419,221442,41083,20692,25609,30783,100311,10693,1027717,64024,8955,12144,5952,11237,10807,10083,295637,323432,56224,18047,33781,41832,172584,2389,-530234,-8597,8032,-951,5533,-2740,6423,-1169,difficult
1725683,107374,227188,194359,43938,39338,42928,27170,648877,278300,9377,21528,54791,28932,32985,20216,972272,-188956,7941,986,-41477,-5923,-18350,-5622,1181340,-152897,427680,344675,19770,26734,38235,19530,easy
687131,382824,43350,23470,39409,42081,56763,17131,869633,680992,54982,36221,140908,90899,86798,59803,-659713,-389779,-38072,-30545,-128337,-83223,-75940,-46216,294709,-206557,14807,5042,-74661,-14413,15870,-39129,difficult
1439413,281259,32461,94288,37311,57059,67031,20166,1093522,219208,49041,66427,24495,44980,75414,24334,921908,325826,4915,113443,33177,53269,29684,6818,-230126,-201724,-38076,-57722,-7546,-29112,-46451,-15155,easy
392000,95235,34502,19066,8907,23910,16940,9972,1088967,354540,170939,39834,27046,33176,51235,34134,-626016,-247670,-166700,-32357,-21217,-19092,-35012,-21941,-767919,-270941,-106174,-9180,-15061,560,-33579,-26383,difficult
1021264,232021,91556,26958,31507,25624,51855,16315,1525630,507648,53667,32654,18791,49116,30861,16824,466683,-59928,114889,19626,42650,-3560,68820,15083,-1475416,-491327,-39111,-31019,-17218,-43424,-26833,-16101,easy
1171972,199447,54502,35183,6705,27948,6461,16985,922069,193982,38746,6322,12471,22437,28553,9817,-665545,-93766,-6324,8248,-7765,-6686,-22943,-5173,1165351,104695,37836,49474,-3767,17708,-21241,19509,difficult
764457,142768,19749,23324,9812,13809,5594,12344,516034,135869,7182,10707,4987,10036,11310,7266,258136,7935,15583,17887,8610,7280,-5501,7722,238709,5862,9551,7347,1040,266,-5931,2433,easy
349257,79611,12570,29355,22470,17523,12414,13601,468209,51069,29332,20177,5796,9757,7711,4199,-398693,-17800,-20691,-13433,2908,-7404,-3385,-1482,160789,74883,-12833,31788,30440,22935,12790,20286,difficult
707219,170446,13367,24329,26856,19552,7567,11646,1446283,286666,43945,23023,24215,34727,77016,22480,-707989,-58137,-26468,5888,5049,-6941,-69161,-14437,-770140,-174304,-34688,-3277,233,-23409,-69738,-7231,easy
1167577,220078,21040,22368,21743,17877,14318,13383,656693,70606,9167,5265,7265,5707,4847,3781,182438,270248,-2554,27301,7996,8726,14419,13084,839330,28695,26299,6904,20960,15614,4522,6120,difficult
